canonical_entity,canonical_entity_id,source_sheet,source_row,source_row_ordinal,cml_licence_no,manufacturer_name_address_composite,licence_validity_date,licensed_is_text,licence_status,variety_brand,source_url,retrieved_at
FMCS,FMCS-00697,,613,612,CM/L-4100087683,"Yuyao Jindu Electric Co, Ltd",NONE,IS 1293 : 2005,OTHER,"Moulded plug of the following description as per IS 1293:2005 (i) 10A, 250V, AC, Non Rewirable, thermoplastic, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00616,,614,613,CM/L-4100076476,"Shenzhen Yetatsu Electrical Co., Ltd",NONE,IS 1293 : 2019,OTHER,"1 Ampere & Voltage rating 2.5 A, 250V, AC 6 A, 250V, AC 16 A, 250V, AC 2 Rewireable/Non Rewireable Non :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00765,,615,614,CM/L-4100098789,Feller GmbH,NONE,IS 1293 : 2019,OTHER,Name of the Product Plug and Socket-Outlets for household and similar purposes for rated voltage up :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00497,,616,615,CM/L-4100055872,"Thai Wonderful Wire Cable Co., Ltd",NONE,IS 1293 : 2019,OTHER,"Product: - Moduled Plugs of following description as per IS 1293:2005 1 Ampere & Voltage rating 16A, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00125,,617,616,CM/L-4036041,I-Sheng Manufacturing (Song Gang) Factory,NONE,IS 1293 : 2019,OTHER,"(i) (ii) (iii (iv) 1 Ampere & Voltage rating 2.5A, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02336,,618,617,CM/L-4100275179,"TONG IL ELECTRONIC IND. CO., LTD",NONE,IS 1293 : 2019,OTHER,Name of the Product Plugs Rated Current 6 A 2.5 A 16 A 16 A 6 A Rated Voltage 250 V 250 V 250 V 250 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02208,,619,618,CM/L-4100262170,CDG Products Sdn. Bhd.,NONE,IS 1293 : 2019,OTHER,Name of the Product Single Portable Socket Outlet Type Portable Rated Current 6 A Rated Voltage 250 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00919,,620,619,CM/L-4100118567,SAMRAT CEMENT COMPANY PVT LTD.,NONE,IS 1489,OTHER,"Portland Pozzolana Cement - Fly ash based 1) Portland Pozzolana Cement- Fly ash based, without optional :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00079,,621,620,CM/L-4023032,Madina Cement Industries Ltd.,NONE,IS 1489,OTHER,"Portland pozzolana cement, Flyash based :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01819,,622,621,CM/L-4100222360,"Honglin Electric Power Technology (Thailand) Co., Ltd",NONE,IS 1293 : 2019,OTHER,Name of the Product Plugs Rated Current 6A 16A 6A 2.5 A Rated Voltage 250V 250 V 250 V 250 V Nature :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02911,,623,622,CM/L-4100332872,Well Shin Technology Co. Ltd.,NONE,IS 1293 : 2019,OTHER,Name of the Product Plugs for Household and Similar Purposes of Rated Voltage up to and Including 250 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02611,,624,623,CM/L-4100302762,Line Tek Electronic (Vietnam) Ltd.,NONE,IS 1293 : 2019,OTHER,Name of the Product Plugs for Household and Similar Purposes of Rated Voltage up to and Including 250 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02457,,625,624,CM/L-4100287388,GHORAHI CEMENT INDUSTRY LIMITED,NONE,IS 1489,OTHER,"Portland Pozzolana Cement- Fly ash based, without optional requirement of transverse strength. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02548,,626,625,CM/L-4100296490,PT Volex INdonesia,NONE,IS 1293 : 2019,OTHER,Name of the product Plugs Rated Current 6 A 6 A 16 A 6 A Rated Voltage 250 V 250 V 250 V 250 V Nature :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02327,,627,626,CM/L-4100274278,HANSUNGBOLT CO. LTD,NONE,IS 1363 (Part 3) : 2018,OTHER,Name of the product - Hexagon Nuts (Style 1) (Size Range M5 to M 64) Type - Hexagon Nuts (Style 1) Nut :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02325,,628,627,CM/L-4100274076,HANSUNGBOLT CO. LTD,NONE,IS 1364 (Part 2) : 2018,OTHER,"Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 2 Hexagon Head :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02533,,629,628,CM/L-4100294991,Hansungbolt Vina Joint Stock Company,NONE,IS 1364 (Part 2) : 2018,OTHER,"Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 2 Hexagon :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02073,,630,629,CM/L-4100248277,Thai Hansung Bolt Co. Ltd.,NONE,IS 1364 (Part 2) : 2018,OTHER,"a. Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 2 Hexagon :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02732,,631,630,CM/L-4100314971,FERRIERE DI STABIO SA,NONE,IS 1364 (Part 2) : 2018,OTHER,Hexagon Head Screws (Size Range M 1.6 TO M 64) as per IS 1364 (Part 2): 2023 with NIL Amendments: Name :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03066,,632,631,CM/L-4100348382,"Norm Salihli Vida Ve Civata Makine Sanayi Ve Ticaret Anonim Sirketi, Salihli Subesi",NONE,IS 1364 (Part 1) : 2023,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02534,,633,632,CM/L-4100295084,Hansungbolt Vina Joint Stock Company,NONE,IS 1364 (Part 1) : 2023,OTHER,"Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 1 Hexagon Head :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02414,,634,633,CM/L-4100283077,Nedschroef Fraulautern GmbH,NONE,IS 1364 (Part 1) : 2023,OTHER,"Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 2 Hexagon Head :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02463,,635,634,CM/L-4100287994,Gebr. Kemper GmbH + Co. KG,NONE,IS 1897 : 2008,OTHER,"a. Copper strip for electrical purposes, Condition – O, Sizes – 0.25 mm upto and including 1.8 mm, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03107,,636,635,CM/L-4100352474,MARUTI CEMENTS LIMITED,NONE,IS 1489,OTHER,Portland Pozzolana Cement - Fly Ash Based :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01607,,637,636,CM/L-4100198894,Siam Poongsan Metal Company Limited,NONE,IS 1897 : 2008,OTHER,"a. Copper strip for electrical purposes, Condition – HB, Sizes – 0.20 mm upto and including 1.8 mm, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02411,,638,637,CM/L-4100282782,SBE-VARVIT SpA,NONE,IS 1364 (Part 1) : 2023,OTHER,"a. Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 1 Hexagon :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02529,,639,638,CM/L-4100294587,SBE-VARVIT SpA,NONE,IS 1364 (Part 2) : 2023,OTHER,"Name of the product - Hexagon Head Bolts, Screws and Nuts of Product Grades A and B Part 2 Hexagon Head :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-03081,,640,639,CM/L-4100349889,Norm Salihli Vida Ve Civata Makine Sanayi Ve Ticaret Anonim Sirketi Salihli Subesi,NONE,IS 1364 (Part 2) : 2023,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00724,,641,640,CM/L-4100091977,"Gree Electric Appliances, Inc. Of Zhuhai",NONE,IS 1391,OTHER,"Name of the product Room Air Conditioners Split Air Conditioners, Classification based on function a) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00707,,642,641,CM/L-4100089283,Hisense(Guangdong)Air Conditioning Co. Ltd.,NONE,IS 1391,OTHER,Name of the product Room Air Conditioners-Specification -Part 2 Split Air Conditioners Classification :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01265,,643,642,CM/L-4100158781,M/s. GENERAL Air Conditioning Manufacturing (Thailand) Co. Ltd.,NONE,IS 1391 (Part 2) : 2023,OTHER,"1. Split AC, Function: Cooling only, Cooling capacity: upto & including 10560 W. 2. Indoor Unit only, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01255,,644,643,CM/L-4100157779,"Mitsubishi Electric Consumer Products (Thailand) Co., Ltd",NONE,IS 1391 (Part 2) : 2023,OTHER,"1. Split AC, Function: Cooling only, Cooling capacity: upto & including 14100 W. 2. Indoor Unit only, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01314,,645,644,CM/L-4100165071,Carrier Air Conditioning (Thailand) Co. Ltd.,NONE,IS 1391 (Part 2) : 2023,OTHER,"1. Split AC, Function: Cooling only, Cooling capacity: upto & including 5000 W and from 5200 W to 14100W. 2. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01090,,646,645,CM/L-4100138977,M/s. GENERAL Air Conditioning Manufacturing (Thailand) Co. Ltd.,NONE,IS 1391 (Part 2) : 2023,OTHER,"Indoor Unit only, Function: Cooling only, Cooling capacity: upto & including 10560 W. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01079,,647,646,CM/L-4100137571,"Mitsubishi Heavy Industries -Mahajak Air Conditioners Co., Ltd",NONE,IS 1391 (Part 2) : 2023,OTHER,Room Air Conditioners-Split Air Conditioners as per IS 1391: part 2: 2018 (with 04 amd) for the following :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02434,,648,647,CM/L-4100285081,Walton Hi-Tech Industries PLC,NONE,IS 1391 (Part 2) : 2023,OTHER,"(a) IDU only, ODU only and Split AC, Function: Cooling only, Cooling capacity: upto & including 5150 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02004,,649,648,CM/L-4100241364,"Mitsubishi Electric Consumer Products (Thailand) Co., Ltd.",NONE,IS 1391 (Part 2) : 2023,OTHER,"(a) Split AC, Function: Heating & Cooling, Cooling capacity: above 5200 W upto & including 9400 W, above :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02160,,650,649,CM/L-4100257278,Daikin Malaysia Sdn. Bhd.,NONE,IS 1391 (Part 2) : 2023,OTHER,"1. Split AC, Function: Cooling only, Cooling capacity: from 13250 W upto & including 16120 W. 2. Indoor :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01532,,651,650,CM/L-4100190878,Poongsan Corporation,NONE,IS 1897 : 2008,OTHER,"a. Copper strip for electrical purposes, Condition – O, Sizes – 0.15 mm upto and including 6 mm, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02328,,652,651,CM/L-4100274379,SENJU METAL INDUSTRY CO. LTD.,NONE,IS 1921 : 2005,OTHER,Name of the product Flux cored solder wire Grade of solder 60 Type of Flux (Core material) Activated :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02345,,653,652,CM/L-4100276080,Electroloy Corporation Sdn Bhd,NONE,IS 1921 : 2005,OTHER,Name of the product Flux cored solder wire Grade of solder 60 Type of Flux (Core material) Activated :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01713,,654,653,CM/L-4100210656,"XDS Bicycles (Cambodia) Co., Ltd",NONE,IS 10613 : 2014,OTHER,Product Scope of CoC Requirement for Retroreflective devices for Bicycles Essential Requirement for :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01925,,655,654,CM/L-4100233365,Shaurya Cement Industries Limited,NONE,IS 1489,OTHER,"Portland Pozzolana Cement- Fly ash based, without optional requirement of transverse strength :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02270,,656,655,CM/L-4100268485,Shubhashree Agni Cement Udhyog Ltd.,NONE,IS 1489,OTHER,"(1) Portland Pozzolana Cement- Fly ash based, without optional requirement of transverse strength. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01240,,657,656,CM/L-4100156272,TOSOH CORPORATION,NONE,IS 17442 : 2020,OTHER,Vinyl Chloride Monomer :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01091,,658,657,CM/L-4100139070,BALA JI CEMENT INDUSTRIES PVT LTD.,NONE,IS 1489,OTHER,"Portland Pozzolana Cement- Fly ash based, without optional requirement of transverse strength. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01162,,659,658,CM/L-4100147069,SARBOTTAM CEMENT LIMITED,NONE,IS 1489,OTHER,"Portland Pozzolana Cement- Fly ash based, without optional requirement of transverse strength. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00598,,660,659,CM/L-4100074068,Siam City Cement (Bangladesh) Limited,NONE,IS 1489,OTHER,Portland Pozzolana Cement- Flyash Based as per IS 1489(Part 1):2015 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00754,,661,660,CM/L-4100096987,Aman Cement Mills unit-2 Limited,NONE,IS 1489,OTHER,"Portland Pozzolana Cement - Fly ash Based, without optional requirement of Transverse strength test :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00755,,662,661,CM/L-4100097080,Palpa Cement Industries Ltd.,NONE,IS 1489,OTHER,"Portland Pozzolana Cement - Fly ash based, without optional requirement of transverse strength test :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00796,,663,662,CM/L-4100103655,Arghakhanchi Cement Ltd,NONE,IS 1489,OTHER,: ACC - AMBUJA BUILDCEM - ACC SURAKSHA POWER PLUS - ACC SURAKSHA POWER - AMBUJA CEMENT - AMBUJA POWERCEM,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00185,,664,663,CM/L-4050237,Dungsam Cement Corporation Limited,NONE,IS 1489,OTHER,"Portland Pozzolana Cement, Flyash -based : Dragon Cement - DCCL CEMENT",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00059,,665,664,CM/L-4018746,Unique Cement Industries Limited,NONE,IS 1489,OTHER,"Portland pozzolana cement-flyash based, as per IS 1489(Part 1)-1991. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00034,,666,665,CM/L-4012532,Seven Circle (Bangladesh) Ltd.,NONE,IS 1489,OTHER,Portland Pozzolana Cement(Part 1)-Flyash based :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00024,,667,666,CM/L-4008844,Shah Cement Industries Limited,NONE,IS 1489,OTHER,Portland Pozzolana Cement Part 1 Flyash based :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02255,,668,667,CM/L-4100266986,"Nihon Almit Co., Ltd.",NONE,IS 1921 : 2005,OTHER,Name of the product Flux cored solder wire Grade of solder 60 Type of Flux (Core material) Activated :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01128,,669,668,CM/L-4100143061,Arihant Multi-Fibres Limited,NONE,IS 1943 : 1995,OTHER,A TWILL JUTE BAGS :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01260,,670,669,CM/L-4100158276,SWASTIK ROLLING MILLS PRIVATE LIMITED,NONE,IS 2062 : 2011,OTHER,Name of the Product Hot Rolled Medium and High Tensile Structural Steel Grade Designation and Quality E250 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00701,,671,670,CM/L-4100088382,Hyundai Steel Company,NONE,IS 2062 : 2011,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00032,,672,671,CM/L-4010528,Premier Cement Mills PLC,NONE,IS 1489,OTHER,"Portland Pozzolana Cement, Fly Ash Based :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00018,,673,672,CM/L-4004533,Penden Cement Authority Ltd.,NONE,IS 1489,OTHER,Portland Pozzolana Cement Part 1 flyash based :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00017,,674,673,CM/L-4003834,Lafarge Holcim Bangladesh PLC,NONE,IS 1489,OTHER,"Portland Pozzolana Cement, Flyash based :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00232,,675,674,CM/L-4100004047,Anwar Cement Limited,NONE,IS 1489,OTHER,Portland Pozzolana cement (Fly ash based) : Anwar - Shoktiman cement - Lion Cement,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00255,,676,675,CM/L-4100009158,Metrocem Cement Ltd,NONE,IS 1489,OTHER,Portland Pozzolana Cement- Fly ash based. :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00586,,677,676,CM/L-4100072165,Universal Wires LLC,NONE,IS 3975 : 1999,OTHER,Type Nominal Diameter Round Wires 0.90mm 1.25mm 1.40mm 1.60mm 2.00mm 2.50mm 3.15mm 4.00mm :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02281,,678,677,CM/L-4100269689,NJT Copper Tube Corporation,NONE,IS 1545 : 1994,OTHER,"Solid Drawn Copper and Copper Alloy Tubes for Condenser and Heat Exchangers, Grade – Cu-DHP, Condition :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01563,,679,678,CM/L-4100194078,LS Metal Co. Ltd.,NONE,IS 1545 : 1994,OTHER,"Solid Drawn Copper and Copper Alloy Tubes for Condenser and Heat Exchangers, Grade – Cu-DHP, Condition :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02962,,680,679,CM/L-4100337983,Acrologic Cables Private Limited,NONE,IS 1554,OTHER,"PVC Insulated and Sheathed Heavy Duty Cables for electric supply and control purposes, Armoured/Unarmoured, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00219,,681,680,CM/L-4100001546,Litmus Industries Limited,NONE,IS 1554,OTHER,PVC Insulated and sheathed cables (Heavy duty) unarmoured/armoured with copper/aluminium conductor insulation :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00964,,682,681,CM/L-4100124158,DUBAI CABLES COMPANY PVT LTD,NONE,IS 1554,OTHER,"PVC Insulated and Sheathed Heavy Duty Cables for electric supply and control purposes, Armoured/Unarmoured, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01017,,683,682,CM/L-4100130254,DUBAI CABLE COMPANY (PVT) LTD,NONE,IS 1554,OTHER,"PVC Insulated and Sheathed Heavy Duty Cables for Electric Supply and Control Purposes Armoured/unarmoured, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02949,,684,683,CM/L-4100336678,Siddhi Binayak Plywood Industries Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,Name of the product Block Boards Grade BWP & MR Type Commercial type Size Thickness from 12 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02563,,685,684,CM/L-4100297997,OM SHIVA SAWMILL THATHA VENEER UDYOG,NONE,IS 1659 : 2004,OTHER,Name of Product: Block Boards Grade: BWP and MR Type: Commercial Type Size: Thickness upto and including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02569,,686,685,CM/L-4100298595,Namaste Plywood Industries Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,Name of Product: Block Boards Grade: BWP and MR Type: Commercial Type Size: Thickness upto and including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01810,,687,686,CM/L-4100221358,Everest Veneers Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,Name of the product BLOCK BOARDS Grade MR Type Commercial type Size Thickness upto & including 19 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02362,,688,687,CM/L-4100277789,Bhagwati Laminates Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,Name of Product: Block Boards Grade: MR Type: Commercial Type Size: Thickness upto and including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02331,,689,688,CM/L-4100274682,Ambey Bhawani Ply Board Udhyog Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,"Grade MR, BWP Type Commercial type Size (mm) Thickness from 12 mm to upto and including 26 mm :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02458,,690,689,CM/L-4100287489,Sriram Panel Product Pvt. Ltd.,NONE,IS 1659 : 2004,OTHER,Name of Product: Block Boards Grade: BWP and MR Type: Commercial Type Size: Thickness upto and including :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01932,,691,690,CM/L-4100234064,Eneos Materials Corporation,NONE,IS 11356 (Part 2) : 2023,OTHER,Styrene-Butadiene Rubber Latex - Carboxylated :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02026,,692,691,CM/L-4100243570,Alluflon SPA,NONE,IS 1660 : 2024,OTHER,Name of the product Wrought Aluminium Utensils Type of Utensil Utensils- Group 1 Classification Heavy Nominal :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
