canonical_entity,canonical_entity_id,source_sheet,source_row,source_centre_ids,centre_name,centre_code,address,city,district,state,pin,recognition_status,recognition_status_raw,validity,hallmarking_scope,services,source_url
HALLMARKING,HM-00589,,482,AHC-ERO-RAHC-R-7021966,VIRAT HALLMARKING CENTRE,ERO/RAHC/R-7021966,"1st Floor40, Burtolla Street, Kolkata, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,22/06/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00590,,483,AHC-ERO-RAHC-R-7023794,ROYAL HALLMARKING,ERO/RAHC/R-7023794,"7/1/1, Gour Dey Lane,Bowbazar,, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700012",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700012,ACTIVE,Operative,07/09/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00591,,484,AHC-ERO-RAHC-R-7024697,G M B HALLMARKING CENTER,ERO/RAHC/R-7024697,"3RD FLOOR7A FAKIR CHAKRABORTY LANE, KOLKATA, KOLKATA, WEST BENGAL ,700006",KOLKATA,KOLKATA,WEST BENGAL,700006,ACTIVE,Operative,19/08/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00592,,485,AHC-ERO-RAHC-R-7024777,SIDHNATH HALLMARKING CENTRE,ERO/RAHC/R-7024777,"172, B B GANGULY STREETROMM NO 133,, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700012",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700012,OTHER,Deferred,19/06/2026,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00593,,486,AHC-ERO-RAHC-R-7025200,ACE HALLMARKING SERVICES PVT LTD,ERO/RAHC/R-7025200,"P-20, Kasba Industrial EstatePhase-I, KOLKATA, KASBA (KOLKATA), WEST BENGAL ,700107",KASBA (KOLKATA),KOLKATA,WEST BENGAL,700107,ACTIVE,Operative,23/03/2027,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00594,,487,AHC-ERO-RAHC-R-7025223,J I S M HALLMARKING & REFINERY CENTRE,ERO/RAHC/R-7025223,"106/A, WARD NO. 17, BARUIPUR, UMA CHARAN ROY ROADSOUTH 24 PARGANAS, WEST BENGAL - 700 144, SOUTH 24 PARGANAS, BARUIPUR BAZAR, WEST BENGAL ,700144",BARUIPUR BAZAR,SOUTH 24 PARGANAS,WEST BENGAL,700144,ACTIVE,Operative,10/01/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00596,,488,AHC-ERO-RAHC-R-7026398,PRINCE HALLMARKING & REFINERY PVT LTD,ERO/RAHC/R-7026398,"194 BEPIN BEHARY GANGULY STREETBOWBAZAR ,KOLKATA -700012 ,WEST BENGAL ., KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700012",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700012,ACTIVE,Operative,08/01/2029,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00597,,489,AHC-ERO-RAHC-R-7026489,PATIL HALLMARKING CENTRE,ERO/RAHC/R-7026489,"220A, RASH BEHARI AVENUE, KOLKATA, GARIAHAT MARKET, WEST BENGAL ,700019",GARIAHAT MARKET,KOLKATA,WEST BENGAL,700019,ACTIVE,Operative,07/07/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00598,,490,AHC-ERO-RAHC-R-7027190,OM ASSAY CENTRE,ERO/RAHC/R-7027190,"WARD NO. 22, INO DEBIGARHMADHYAMGRAM, SODEPUR ROAD EAST, NORTH 24 PARGANAS, MADHYAMGRAM, WEST BENGAL ,700129",MADHYAMGRAM,NORTH 24 PARGANAS,WEST BENGAL,700129,ACTIVE,Operative,25/10/2026,"Gold,Yellow Gold Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00599,,491,AHC-ERO-RAHC-R-7027190-O1-,OM ASSAY CENTRE,ERO/RAHC/R-7027190(O1),"WARD NO. 22, INO DEBIGARHMADHYAMGRAM, SODEPUR ROAD EAST, NORTH 24 PARGANAS, MADHYAMGRAM, WEST BENGAL ,700129",MADHYAMGRAM,NORTH 24 PARGANAS,WEST BENGAL,700129,ACTIVE,Operative,25/10/2026,"Gold,Yellow Gold Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00601,,492,AHC-ERO-RAHC-R-7027335,BASANT ASSAYING AND HALLMARKING CENTRE,ERO/RAHC/R-7027335,"400/B/1M,NSC BOSE ROAD8/20 LAXMI NARAYAN COLONY, KOLKATA, NAKTALA, WEST BENGAL ,700047",NAKTALA,KOLKATA,WEST BENGAL,700047,ACTIVE,Operative,09/06/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00602,,493,AHC-ERO-RAHC-R-7027439,Prince Hallmarking and Refinery Pvt Ltd,ERO/RAHC/R-7027439,"2, Narayan Prasad Babu Lane,(Entrance 24 No. Burtolla St.) Ground Floor, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,02/10/2028,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00603,,494,AHC-ERO-RAHC-R-7027468,Kanak Hallmarking Centre,ERO/RAHC/R-7027468,"18A, Maharshi Debendra Road,4th floor4th Floor, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,30/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00604,,495,AHC-ERO-RAHC-R-7027506,JAI MATADI HALLMARKING AND ASSAYING CENTRE,ERO/RAHC/R-7027506,"49A 125A & BBEPIN BEHARY GANGULY STREET BOW BAZAR, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700012",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700012,ACTIVE,Operative,22/03/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00605,,496,AHC-ERO-RAHC-R-7027733,TARAKNATH HALLMARKING CENTRE,ERO/RAHC/R-7027733,"2, JADU PANDIT ROADKOLKATA, WEST BENGAL 700006, KOLKATA, CHITTARANJAN AVENUE (KOLKATA), WEST BENGAL ,700006",CHITTARANJAN AVENUE (KOLKATA),KOLKATA,WEST BENGAL,700006,ACTIVE,Operative,16/05/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00606,,497,AHC-ERO-RAHC-R-7027880,GOLD PLAZA HALLMARKING CENTER,ERO/RAHC/R-7027880,"26 ADI BANSTALA LANE3RD FLOOR, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,31/10/2026,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00607,,498,AHC-ERO-RAHC-R-7028321,SHREE NARAYAN HALLMARKING CENTER,ERO/RAHC/R-7028321,"71, MANAHAR DAS ROADJORASANKO POLICE STATION, BARA BAZAR, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,27/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00608,,499,AHC-ERO-RAHC-R-7029029,NEW JHUMKA ASSAYING AND HALLMARKING CENTRE,ERO/RAHC/R-7029029,"4th Floor 16 B Shakespeare SaraniOLD B K MARKET, KOLKATA, KOLKATA, WEST BENGAL ,700071",KOLKATA,KOLKATA,WEST BENGAL,700071,ACTIVE,Operative,05/08/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00609,,500,AHC-ERO-RAHC-R-7029390,P M HALLMARKING & ASSAYING CENTRE,ERO/RAHC/R-7029390,"1st floor, 6 natabar dutta row, kolkata1st floor, 6 natabar dutta row, kolkata, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700012",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700012,ACTIVE,Operative,19/03/2029,"Gold,Yellow Gold Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00610,,501,AHC-ERO-RAHC-R-7029567,STAR HALLMARKING CENTRE,ERO/RAHC/R-7029567,"4TH FLOOR, 5 KANNULAL LANE, BURRABAZARKOLKATA, WEST BENGAL-700007, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700007",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,10/07/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00611,,502,AHC-ERO-RAHC-R-7029567-O1-,STAR HALLMARKING CENTRE,ERO/RAHC/R-7029567(O1),"4TH FLOOR, 5 KANNULAL LANE, BURRABAZARKOLKATA, WEST BENGAL-700007, KOLKATA, BOWBAZAR (KOLKATA), WEST BENGAL ,700007",BOWBAZAR (KOLKATA),KOLKATA,WEST BENGAL,700007,ACTIVE,Operative,10/07/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00612,,503,AHC-ERO-RAHC-R-7110233,SRI PANDURANG HALLMARK CENTRE,ERO/RAHC/R-7110233,"PANDUA DAS MARKET BENEPARADAG 7072 MOUZA 108 POST PANDUA, HOOGHLY, PANDUA, WEST BENGAL ,712149",PANDUA,HOOGHLY,WEST BENGAL,712149,ACTIVE,Operative,26/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00614,,504,AHC-ERO-RAHC-R-7111596,BALAJI REFINERY AND HALLMARKING CENTRE,ERO/RAHC/R-7111596,"Dag no 1073 Khatian no 4193 JL No 60Station Road Bagnan, HOWRAH, BAGNAN, WEST BENGAL ,711303",BAGNAN,HOWRAH,WEST BENGAL,711303,ACTIVE,Operative,30/04/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00615,,505,AHC-ERO-RAHC-R-7112060,SSR HALLMARKING CENTER,ERO/RAHC/R-7112060,"1244,MANINDRA GOPAL MITRA SARANI, BAGBAZAR,, P.O.AND P.S.-CHANDERNAGORE,HOOGHLY, WEST BENGAL,712136, HOOGHLY, CHANDANNAGAR (HOOGHLY), WEST BENGAL ,712136",CHANDANNAGAR (HOOGHLY),HOOGHLY,WEST BENGAL,712136,SUSPENDED,Under Suspension,09/10/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00616,,506,AHC-ERO-RAHC-R-7112060-O1-,SSR HALLMARKING CENTER,ERO/RAHC/R-7112060(O1),"1244,MANINDRA GOPAL MITRA SARANI, BAGBAZAR,, P.O.AND P.S.-CHANDERNAGORE,HOOGHLY, WEST BENGAL,712136, HOOGHLY, CHANDANNAGAR (HOOGHLY), WEST BENGAL ,712136",CHANDANNAGAR (HOOGHLY),HOOGHLY,WEST BENGAL,712136,ACTIVE,Operative,09/10/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00617,,507,AHC-ERO-RAHC-R-7112201,DHARMARAJ HALL MARKING CENTRE,ERO/RAHC/R-7112201,"KALYANI COMPLEX, 14/1N, G.T.ROAD, BARAKARPO BARAKAR, PS KULTI, BARDHAMAN, BALTORIA, WEST BENGAL ,713324",BALTORIA,BARDHAMAN,WEST BENGAL,713324,SUSPENDED,Under Suspension,25/07/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00618,,508,AHC-ERO-RAHC-R-7112526,JADHAV HALLMARMARKING CENTRE,ERO/RAHC/R-7112526,"48/1/2 NONADANGA ROADSEORAPHULI, HOOGHLY, SHEORAPHULI, WEST BENGAL ,712223",SHEORAPHULI,HOOGHLY,WEST BENGAL,712223,SUSPENDED,Under Suspension,25/05/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00619,,509,AHC-ERO-RAHC-R-7113331,M S JAGADAMBA ASSAY AND HALLMARKING CENTRE,ERO/RAHC/R-7113331,"148 GRAND TRUNK ROADUTTARPARA KOTRUNG, HOOGHLY, UTTARPARA, WEST BENGAL ,712258",UTTARPARA,HOOGHLY,WEST BENGAL,712258,ACTIVE,Operative,05/05/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00620,,510,AHC-ERO-RAHC-R-7114697,SHRISHA GOLD ASSAY & HALLMARKING CENTRE,ERO/RAHC/R-7114697,"4th Floor Domjur Business PlazaHowrah Amta Road, Domjur, HOWRAH, DOMJUR, WEST BENGAL ,711405",DOMJUR,HOWRAH,WEST BENGAL,711405,ACTIVE,Operative,10/12/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00622,,511,AHC-ERO-RAHC-R-7116988,ATISH HALLMARKING & ASSAYING CENTRE,ERO/RAHC/R-7116988,"BAGNAN STATION ROAD NORTH,BAGNAN,, HOWRAH, BAGNAN, WEST BENGAL ,711303",BAGNAN,HOWRAH,WEST BENGAL,711303,ACTIVE,Operative,16/08/2029,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00623,,512,AHC-ERO-RAHC-R-7117046,SHREE KRISHNA HALLMARKING CENTRE,ERO/RAHC/R-7117046,"JAGADISHPUR ROADDOMJUR, HOWRAH, DOMJUR, WEST BENGAL ,711405",DOMJUR,HOWRAH,WEST BENGAL,711405,SUSPENDED,Under Suspension,03/02/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00624,,513,AHC-ERO-RAHC-R-7117917,BOMBAY ASSAY COMPANY,ERO/RAHC/R-7117917,"Unit II, No GJB 3C5, 3rd floor of SDF B Block,Gems and Jewellery Park Ankurhati, HOWRAH, DOMJUR, WEST BENGAL ,711409",DOMJUR,HOWRAH,WEST BENGAL,711409,ACTIVE,Operative,17/02/2029,"Gold,White Gold Nickel based Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00625,,514,AHC-ERO-RAHC-R-7118849,SHIB SHAKTI HALLMARKING AND ASSAY CENTRE,ERO/RAHC/R-7118849,"Dag no. 2515,JL No. 07 Khatian no. 1420Bargachia station Road, HOWRAH, BARGACHIA, WEST BENGAL ,711404",BARGACHIA,HOWRAH,WEST BENGAL,711404,ACTIVE,Operative,10/08/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00626,,515,AHC-ERO-RAHC-R-7119204,M M S HALLMARKING CENTRE,ERO/RAHC/R-7119204,"1ST FLOORAHILYABAI HOLKAR ROAD, HOOGHLY, MASAT, WEST BENGAL ,712701",MASAT,HOOGHLY,WEST BENGAL,712701,ACTIVE,Operative,08/01/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00627,,516,AHC-ERO-RAHC-R-7122505,P T HALLMARKING CENTRE,ERO/RAHC/R-7122505,"JELEPARA, DAKSHIN JHAPARDAHA, HOWRAH, DOMJUR, WEST BENGAL ,711405",DOMJUR,HOWRAH,WEST BENGAL,711405,ACTIVE,Operative,01/11/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00629,,517,AHC-ERO-RAHC-R-7124859,SREERAM ASSAY AND HALLMARKING CETRE,ERO/RAHC/R-7124859,"102,37 KUMIRJALA ROADSERAMPORE, HOOGHLY, SERAMPORE, WEST BENGAL ,712203",SERAMPORE,HOOGHLY,WEST BENGAL,712203,ACTIVE,Operative,08/02/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00630,,518,AHC-ERO-RAHC-R-7125522,R J ASSAYING AND HALLMARKING CENTRE,ERO/RAHC/R-7125522,"Holding No- 11/A, Flat No-1Madhya Para Road, Guskara, Purba Bardhaman, BARDHAMAN, GUSHKARA NEW TOWN, WEST BENGAL ,713128",GUSHKARA NEW TOWN,BARDHAMAN,WEST BENGAL,713128,ACTIVE,Operative,12/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00631,,519,AHC-ERO-RAHC-R-7125939,Prince Hallmarking And Refinery Pvt Ltd,ERO/RAHC/R-7125939,"134 Chandnichak, Ward No. 20,Burdwan,Purba Bardhaman, West Bengal, 713104, BARDHAMAN, BURDWAN, WEST BENGAL ,713104",BURDWAN,BARDHAMAN,WEST BENGAL,713104,ACTIVE,Operative,23/08/2029,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00632,,520,AHC-ERO-RAHC-R-7126272,NEW BALAJI HALLMARKING AND ASSAY CENTRE,ERO/RAHC/R-7126272,"1st FLOOR ROOM NO. 4 DAG NO. 3758,3759KHATIAN NO 5614,PANTHIAL,SHIBRAMPUR BARGACHIA, HOWRAH, BARGACHIA, WEST BENGAL ,711404",BARGACHIA,HOWRAH,WEST BENGAL,711404,ACTIVE,Operative,24/11/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00633,,521,AHC-ERO-RAHC-R-7129448,NEW B T HALLMARKING REFINING CENTRE,ERO/RAHC/R-7129448,"ROY BHAVAN GROUND FLOOR,DOMJUR FOKOR DOKAN,HOWRAHROY BHAVAN GROUND FLOOR,DOMJUR FOKOR DOKAN,HOWRAH, HOWRAH, DOMJUR, WEST BENGAL ,711405",DOMJUR,HOWRAH,WEST BENGAL,711405,ACTIVE,Operative,16/09/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00634,,522,AHC-ERO-RAHC-R-7129600,BALAJI TOUNCH AND HALLMARKING CENTRE,ERO/RAHC/R-7129600,"Ground Floor Dag no 27 N A MONDAL MARKETJ P Road Domjur, HOWRAH, DOMJUR, WEST BENGAL ,711405",DOMJUR,HOWRAH,WEST BENGAL,711405,ACTIVE,Operative,03/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00635,,523,AHC-ERO-RAHC-R-7129829,SAGAR HALLMARKING CENTRE,ERO/RAHC/R-7129829,"164, SADAR GHAT BAZAR, SADAR GHAT, ARAMBAGHHOOGHLY, WARD NO. 4 WEST BENGAL 712601, HOOGHLY, ARAMBAGH, WEST BENGAL ,712601",ARAMBAGH,HOOGHLY,WEST BENGAL,712601,ACTIVE,Operative,13/12/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00636,,524,AHC-ERO-RAHC-R-7211233,SWASTIK HALLMARKING AND ASSAY CENTRE,ERO/RAHC/R-7211233,"5473,KOTULPURKOTULPUR MAIN ROAD , KOTULPUR, BANKURA, KOTALPUR, WEST BENGAL ,722141",KOTALPUR,BANKURA,WEST BENGAL,722141,ACTIVE,Operative,28/01/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00637,,525,AHC-ERO-RAHC-R-7212813,PDM HALLMARKING CENTRE,ERO/RAHC/R-7212813,"Village Dakshin GopalpurPanskura, PURBA MEDINIPUR, PANSKURA, WEST BENGAL ,721139",PANSKURA,PURBA MEDINIPUR,WEST BENGAL,721139,ACTIVE,Operative,14/08/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00638,,526,AHC-ERO-RAHC-R-7214268,S D ASSAYING AND HALLMARKING CENTER,ERO/RAHC/R-7214268,"1st Floor, Nandi BhawanKasba Egra, Egra, PURBA MEDINIPUR, EGRA KASBA, WEST BENGAL ,721429",EGRA KASBA,PURBA MEDINIPUR,WEST BENGAL,721429,ACTIVE,Operative,10/08/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00639,,527,AHC-ERO-RAHC-R-7216784,H PAWAR HALLMARKING CENTRE,ERO/RAHC/R-7216784,"SAIYADPUR, RAMNAGAR, PURBA MEDINIPUR, , WEST BENGAL ,721441",PURBA MEDINIPUR,RAMNAGAR,WEST BENGAL,721441,ACTIVE,Operative,26/01/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00640,,528,AHC-ERO-RAHC-R-7216885,GM HALLMARKING CENTRE,ERO/RAHC/R-7216885,"854/A PARBATI PUR SUB POST OFFICE PARBATIPUR TALUK, PURBA MEDINIPUR, TAMLUK, WEST BENGAL ,721636",TAMLUK,PURBA MEDINIPUR,WEST BENGAL,721636,ACTIVE,Operative,15/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00641,,529,AHC-ERO-RAHC-R-7218480,SANATANI HALLMARKING CENTRE,ERO/RAHC/R-7218480,"VILL- Kalikakhali, P.O- Match Chandipur, Chandipur, PURBA MEDINIPUR, MATHCHANDIPUR, WEST BENGAL ,721159",MATHCHANDIPUR,PURBA MEDINIPUR,WEST BENGAL,721159,ACTIVE,Operative,18/03/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00642,,530,AHC-ERO-RAHC-R-7218602,SHREE SIDDHANATH HALLMARKING CENTRE,ERO/RAHC/R-7218602,"UDHAKHALI BAZARHERIA, PURBA MEDINIPUR, KHEJURI, WEST BENGAL ,721430",KHEJURI,PURBA MEDINIPUR,WEST BENGAL,721430,ACTIVE,Operative,27/06/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00644,,531,AHC-ERO-RAHC-R-7219072,LAXMI HALLMARKING CENTRE,ERO/RAHC/R-7219072,"0,VILL-BARAGARH,PO-DEBRA,DEBRA,PASCHIM MEDINIPUR,WEST BENGAL,721116, PASCHIM MEDINIPUR, DEBRA BAZAR, WEST BENGAL ,721116",DEBRA BAZAR,PASCHIM MEDINIPUR,WEST BENGAL,721116,SUSPENDED,Under Suspension,21/06/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00645,,532,AHC-ERO-RAHC-R-7219622,NEW RAJ HALLMARKING CENTRE,ERO/RAHC/R-7219622,"GARKAMALPURMAHISADAL, PURBA MEDINIPUR, MAHISADAL, WEST BENGAL ,721628",MAHISADAL,PURBA MEDINIPUR,WEST BENGAL,721628,ACTIVE,Operative,07/08/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00646,,533,AHC-ERO-RAHC-R-7222824,SIDDHANATH PRASANNA HALLMARKING CENTER,ERO/RAHC/R-7222824,"WARD NO-15,SWARNA GALI,P.O-KOTULPUR,DIST-BANKURA, BANKURA, KOTALPUR, WEST BENGAL ,722141",KOTALPUR,BANKURA,WEST BENGAL,722141,ACTIVE,Operative,16/11/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00647,,534,AHC-ERO-RAHC-R-7223606,SHREE GANESH HALLMARK CENTRE,ERO/RAHC/R-7223606,"GARHBETA, PASCHIM MEDINIPUR, GARHBETA, WEST BENGAL ,721127",GARHBETA,PASCHIM MEDINIPUR,WEST BENGAL,721127,ACTIVE,Operative,10/07/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00648,,535,AHC-ERO-RAHC-R-7224173,MAA DURGA HALLMARKING CENTRE,ERO/RAHC/R-7224173,"NEAR BANDHAN LODGE DAKSHINPARABOXIBAZAR MIDNAPORE, PASCHIM MEDINIPUR, MIDNAPORE, WEST BENGAL ,721101",MIDNAPORE,PASCHIM MEDINIPUR,WEST BENGAL,721101,ACTIVE,Operative,03/02/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00649,,536,AHC-ERO-RAHC-R-7224249,MAA KALI HALLMARKING CENTRE,ERO/RAHC/R-7224249,"1ST FLOOR, MAITY BHAWANGOBINDANAGAR, PASCHIM MEDINIPUR, CHECHUA GOBINDA NAGAR, WEST BENGAL ,721146",CHECHUA GOBINDA NAGAR,PASCHIM MEDINIPUR,WEST BENGAL,721146,ACTIVE,Operative,09/04/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00650,,537,AHC-ERO-RAHC-R-7226331,ROHIT HALLMARKING CENTRE,ERO/RAHC/R-7226331,"HOLDING NO. 36 AND CIRCLE NO. 03 MAHALLA RAKSHITSUBHAS ROAD, BANKURA, BANKURA, WEST BENGAL ,722101",BANKURA,BANKURA,WEST BENGAL,722101,ACTIVE,Operative,07/02/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-00651,,538,AHC-ERO-RAHC-R-7229784,PRADYUT HALLMARKING CENTRE,ERO/RAHC/R-7229784,"PLOT NO-96, BACHURDOBA, BUILDING GROUND FLOOR,P.O: JHARGRAM, JHARGRAM, , WEST BENGAL ,721507",JHARGRAM,P.O: JHARGRAM,WEST BENGAL,721507,ACTIVE,Operative,15/02/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
