s_no,cml_no_raw,name_address_raw,validity_date_raw,standard_no_raw,status_raw,variety_brand_raw,source_URL,retrieved_at
"228","4100300354","New Wood Corporation | Address : 4730, Route 1A, Xuan Dinh Commune, Xuan Loc | District, Dong Nai Province, | City : - | Country : Vietnam","30-JAN-27 00:00:00","IS 303 : 2024","Operative","Name of the product Plywood for General Purpose Grade MR, BWR & BWP Bending Class F10 Type Based :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"229","4100337175","Nepal Indo Industries Pvt. Ltd. | Address : Ward No. 7, Bahadurgunj, Nagarpalika Krishna Nagar, Kapilvastu | City : - | Country : Nepal","18-MAY-27 00:00:00","IS 303 : 2024","Operative","Name of the Product: Plywood for General Purpose Grade: MR, BWR and BWP Type Based on Appearance: AA, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"230","4100337276","Atal Plywood Industries Pvt. Ltd., | Address : Shivraj Municipality, Ward No.-6, Dist. -Kapilvastu | City : - | Country : Nepal","18-MAY-27 00:00:00","IS 303 : 2024","Operative","Name of the Product Plywood for General Purpose Grade MR, BWR and BWP Type Based on Appearance AA, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"231","4100337377","Manakamana Wood Craft Pvt. Ltd. | Address : Ward No-1, Municipality-Kohalpur, Dist-Banke, | City : - | Country : Nepal","18-MAY-27 00:00:00","IS 303 : 2024","Operative","Name of the Product Plywood for General Purpose Grade MR, BWR and BWP Type Based on Appearance AA, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"232","4100167479","IRPC Public Company Limited | Address : 555/2 Energy Complex Building B, 6th Vibhavadi-Rangsit Rd., Kwaeng Chatuchak Khet Chatuchak Bangdok 10900 Thailand | City : - | Country : Thailand","16-JAN-26 00:00:00","IS 537 : 2011","Deferred","Toluene :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"233","4100336375","Ganapati Plywood Industries Pvt Ltd. | Address : Ganapati Plywood Industries Pvt Ltd., Ward No.-2, Nagarpalika-Krishna Nagar, Dist-Kapilvastu, Nepal-32815 | City : - | Country : Nepal","14-MAY-27 00:00:00","IS 303 : 2024","Operative","Name of the Product: Plywood for General Purpose Grade: MR, BWR and BWP Type Based on Appearance: AA, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"234","4100336476","Balaji Plywood | Address : Ward No-6, Virpur, Village-Shivraj Nagarpalika-06 Dist-Kapolvastu | City : - | Country : Nepal","12-MAY-27 00:00:00","IS 303 : 2024","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"235","4100347380","Jai Begeshwori Plywood Industries Pvt. Ltd., | Address : Ward No-2, Municipality-Janaki, Dist-Banke, | City : - | Country : Nepal","16-JUL-27 00:00:00","IS 303 : 2024","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"236","4100347683","Sungreen Plywood Industries Pvt. Ltd., | Address : Ward No-8, Municipality-Dharan, Dharan Industrial Area Dist-Sunsari, | City : - | Country : Nepal","21-JUL-27 00:00:00","IS 303 : 2024","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"237","4100345174","CHAMP-RAY INDUSTRIAL CO. LTD | Address : No. 272, Taixi S.Rd., Zhonghe Vil, Longjlng Dist, Taichung City-434008 | City : - | Country : Taiwan","09-JUL-27 00:00:00","IS 374 : 2019","Operative","“Electric ceiling type fans, driven by Brushless dc motor fans, without Speed Regulators, with Remote :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"238","4100328578","Walton Hi-Tech Industries PLC | Address : Holding No I-25/1, Ward No. 07, Mohalla-Chandra, Kaliakoir Pourashava, Kaliakoir, Gazipur, Dhaka Division | City : - | Country : Bangladesh","05-APR-27 00:00:00","IS 374 : 2019","Operative","Electric Ceiling Type Fans, Driven by Brushless DC Motor, With remote control device, For fan sizes 1200mm, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"239","4100269992","Banga Building Materials Limited | Address : Olipur, Shahjibazar, Shaestaganj; Habiganj Sadar Main PS; Habigang-3332 | City : - | Country : Bangladesh","05-OCT-26 00:00:00","IS 374 : 2019","Operative","Electric ceiling type fans, driven by squirrel cage induction motor (capacitor type), without Speed Regulators :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"240","4100201150","Hulas Iron Industries Pvt Ltd. | Address : Bindabasini, Rural Munciplity, Ward No. 2 | City : - | Country : Nepal","19-JAN-27 00:00:00","IS 398 : Part 2 : 1996","Operative","Galvanized Steel Wire for the core ACSR, for the sizes up to and including 13.14 sq mm. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"241","4009341","Hulas Wire Industries P. Ltd. | Address : Golchha Ts Complex | Tanki Sinwari | Morang, Biratnagar | Nepal | City : Morang | Country : Nepal","31-OCT-26 00:00:00","IS 398 : Part 2 : 1996","Operative","Galvanized Steel Wire for the Core of Aluminium Conductors Galvanized Steel Reinforced for Overhead Transmission :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"242","4100090167","Kaveh Methanol Co. | Address : Kilometer 5 in Dayyer-Bushehr Road, Dayyer, Dayyer County, Bushehr Province, Iran - 7555178598Bushehr | City : Mahshahr | Country : Iran","22-SEP-26 00:00:00","IS 517 : 1986","Operative","Methanol, Pure(not meant for manufacture of antibiotics) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"243","4100228574","JSC Metafrax Chemicals | Address : Gubakha 618250, Perm region | City : - | Country : Russia","20-APR-26 00:00:00","IS 517:2020","Deferred","Methanol (Methyl Alcohol) Methanol, Pure for manufacture of antibiotics :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"244","4100220861","Rayong Olefins Company Limited | Address : 1, Siam Cement Road, Bang Sue Sub-District, Bang Sue District, Bangkok, 10800 | City : - | Country : Thailand","20-MAR-26 00:00:00","IS 537 : 1967","Deferred","Name of the product- Toluene :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"245","4100174577","Bandar Imam Petrochemical Company | Address : Special Economic Zone, Mahshahr, Khouzestan, Iran Zip Code 6357174969 | City : Mahshahr | Country : Iran","23-APR-26 00:00:00","IS 537 : 2011","Deferred","Toluene :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"246","4009240","Hulas Wire Industires Pvt. Ltd. | Address : Golcha Ts Complex | Tanki Sinwari | Morang | Biratnagar | Nepal | City : Morang | Country : Nepal","31-OCT-26 00:00:00","IS 398 : Part 5 : 1992","Operative","Galvanized Steel Wire for the Core of Aluminium Conductors Galvanized Steel Reinforced for Extra High :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"247","4100214866","Hulas Iron Industries Pvt Ltd. | Address : Bindabasini, Rural Munciplity, Ward No. 2 | City : - | Country : Nepal","11-MAR-26 00:00:00","IS 398 : Part 5 : 1992","Operative","Galvanized Steel Core wire for Al Conductor Steel Reinforced for Extra High Voltages (400 kV and above) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"248","4100328881","Midal Cables B.S.C. (C) | Address : Building 744, Road 5128, Block 951, Askar | P.O. Box 5939, ManamaAskar | City : Aksar | Country : Bahrain","12-APR-27 00:00:00","IS 398 (Part 6):2021","Operative","High Conductivity Aluminium Alloy Stranded Conductors for overhead power transmission purposes, of sizes :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"249","4100157880","RABIGH REFINERY & PETROCHEMICAL COMPANY | Address : PO BOX 666 RABIGH 21911 KINGDOM OF SAUDI ARABIA. | City : Eastern Province | Country : Saudi Arabia","10-OCT-26 00:00:00","IS 17370 : 2020","Operative","Name of Product: p-Xylene :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"250","4100347279","Acrologic Cables Private Limited | Address : Dhamdhum Industrial ParkSamtse | City : -- | Country : Bhutan","15-JUL-27 00:00:00","IS 398 (Part 2):2025","Operative","Aluminium Conductors Galvanized Steel-Reinforced for overhead power transmission purposes, for sizes: :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"251","8310762","Penden Cement Authority Ltd. | Address : Gomtu, Distt Samtse | City : Bhutan | Country : Bhutan","31-AUG-26 00:00:00","IS 455 : 2015","Operative","Portland Slag Cement :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"252","4100233870","Shaurya Cement Industries Limited | Address : Karjanha-10, Siraha, Province no. 2 | City : - | Country : Nepal","04-MAY-27 00:00:00","IS 455 : 2015","Operative","Portland Slag Cement, without optional requirement of transverse strength :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"253","4014435","LHAKI CEMENT | Address : GOMTU, BHUTAN | Via-BIRPARA, JALPAIGURI | WEST BENGALGOMTU | City : SAMTSE | Country : Bhutan","31-OCT-26 00:00:00","IS 455 : 2015","Operative","Portland Slag Cement :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"254","4035645","R.M.C.Cement Pvt Ltd | Address : simra, distt. bara | City : Bara | Country : Nepal","30-APR-24 00:00:00","IS 455 : 2015","Operative","Portland slag Cement as per IS 455:2015 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"255","4048957","Dungsam Cement Corporation Limited | Address : Nganglam, Pemagatshel, Bhutan 44102 | City : Bhutan | Country : Bhutan","28-FEB-27 00:00:00","IS 455 : 2015","Operative","Portland Slag Cement(without the requirement of transverse strength test) :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"256","4100038165","Shougang Jingtang United Iron & Steel Co. Ltd., | Address : Caofeidian Industrial area, | Tangshan City, Hebei Province 063200, P.R.China | City : - | Country : China","19-JUL-23 00:00:00","IS 513 : Part 1 : 2016","Deferred","Designation Name Size CR0 H Thickness upto & including 25.4mm Width upto & including 2250mm CR1 0, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"257","4100043057","Dongkuk Coated Metal Co. Ltd. | Address : (04539) Ferrum Tower, 19, Fulji-ro 6 gil, Jung-gu, Seoul | City : - | Country : South Korea","30-NOV-26 00:00:00","IS 513 : Part 1 : 2016","Operative","Grade Designation (Quality) Size Surface Finish CR0 Cold Rolled (Full Hard) Thickness from 0.30mm :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"258","4100041861","Bengang Steel Plates Co. Ltd | Address : No.18, Gangtie Road Benxi, Pingshan Liaoning | City : - | Country : China","02-NOV-24 00:00:00","IS 513 : Part 1 : 2016","Deferred","Grade Name Temper Designation Surface Finish Size Remarks CR0 Cold Rolled (Full Hard) Full Hard Bright Thickness :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"259","4100058676","Abul Khair Strip Processing Limited | Address : Shah Mohammadpur, Bhatiary, Sitakunda, Chittagong | City : - | Country : Bangladesh","27-JAN-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Grade Temper Size Surface Finish CR0 Full Hard Thickness from 0.16mm & including 1.60mm, Width :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"260","4100051460","China Steel Nippon Steel Vietnam Joint Stock Company | Address : My Xuan A2 Industrial Zone, My Xuan Ward,Phu My Town Ba Ria-Vung Tau Province Vietnam 790000 | City : - | Country : Vietnam","30-JUN-26 00:00:00","IS 513 : Part 1 : 2016","Operative","Grade Temper Size CR0 Full Hard Thickness from 0.4mm & including 2.4mm, Width upto & including :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"261","4100016963","Nippon Steel & Sumitomo Metal Corporation | Address : 601, Marunouchi 2-chome chiyoda-ku, Tokyo 100-8071 | City : - | Country : Japan","27-JUN-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Cold Reduced Low Carbon Steel Strip for the following varieties as per IS 513:2008:- Designation Grade :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"262","4100055771","SSAB EMEA AB | Address : SSAB AB | Borlange | City : | Country : Sweden","31-OCT-26 00:00:00","IS 513 : Part 2 : 2016","Operative","Designation (Quality) Grade Size Surface Finish Class High Strength low alloy Steel ISC470LA ISC550LA Thickness :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"263","4100164675","ZAGROS PETROCHEMICAL COMPANY | Address : PETROCHEMICAL INDUSTRIES SITE,PARS SPECIAL ECONOMIC ZONE,ASALOOYEH,KANGAN CITYKANGAN | City : Mahshahr | Country : Iran","20-DEC-24 00:00:00","IS 517 : 1986","Deferred","Name of Product:- Methanol (Methyl alcohol) Grade:- Methanol, Pure for manufacture of antibiotics :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"264","4100173373","Khark Petrochemical company | Address : Kharg Island Bushar Khark complex | City : Tehran | Country : Iran","27-MAR-27 00:00:00","IS 517 : 1986","Operative","Name of the product:- Methanol (Methyl Alcohol) Grade:- Methanol, Pure (not meant for manufacture of :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"265","4100164776","Sasol South Africa Ltd | Address : 50 Katherine Street, Sandton Johannesburg Gauteng 2090 South Africa 2090Johannesburg | City : - | Country : South Africa","29-NOV-26 00:00:00","IS 538:2020","Operative","Name of Product:- Phenol (Carbolic acid) Grade/Variety :- Unhydrated Phenol of grade A :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"266","4100014252","Hyundai Steel Company(Dagjin Plant) | Address : # 1480, Bukbusaneop-ro, Songak-eup, Dangjin-si, Chungcheongnam-do | City : - | Country : South Korea","30-APR-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Cold Reduced Low Carbon Steel Strip in Coil form as per IS 513:2008 for the following :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"267","4100014353","Hyundai Steel Company (Suncheon Plant) | Address : # 300, Indeok-ro, Haeryong-myeon, Suncheon si Jeollanam-do, | City : - | Country : South Korea","30-APR-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Product: Cold Reduced Low Carbon Steel Strip in Coil form as per IS 513:2008 for the following :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"268","4100010446","POSCO Co. Ltd | Address : Gwangyang Works, | 20-26, Pokposarang-gil | Gwangyang-Si, Jeollanam-do,57807, South Korea | City : - | Country : South Korea","28-FEB-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Cold Reduced low carbon steel strip as per IS 513:2008 for the following varieties:Product Designation :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"269","4100010547","POSCO Co. Ltd | Address : 6261, Donghaean-ro, Nam-gu, Pohang-si, Gyeongsangbuk-do, | City : - | Country : South Korea","28-FEB-27 00:00:00","IS 513 : Part 1 : 2016","Operative","GOL may be considered for Cold Reduced Low Carbon Steel Strips as per IS 513:2008 for the following :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"270","4100017763","JFE Steel Corporation | Address : 2-3, Uchisaiwai-cho 2-chome Chiyoda-ku, Tokyo 100-0011 | City : - | Country : Japan","31-JUL-28 00:00:00","IS 513 : Part 1 : 2016","Operative","Grade Designation Thickness Width CR1 0, 340, 390, 440 From 0.4mm to upto & including 3.2mm From :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"271","4100019363","JFE steel corporation | Address : 1 Kokan-cho, Fukuyama-city Hiroshima Pref. 721-8510 | City : - | Country : Japan","31-JUL-28 00:00:00","IS 513 : Part 1 : 2016","Operative","Designation Grade Size Remarks CRO H Thickness-0.15 to 0.23mm Width- 600 to 1650mm Excluding Al-Si :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"272","4100002346","Rajesh Metal Crafts Ltd | Address : Jeetpur, Bara | City : - | Country : Nepal","31-JAN-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Cold Reduced low carbon steel sheets in coil for designation: CRO; Grade: Hard; width from 900mm to 1000mm; :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"273","4100154773","Hulas Steel Industries Ltd., | Address : Simra, Bara, Province 2 | City : - | Country : Nepal","19-SEP-26 00:00:00","IS 513 : Part 1 : 2016","Operative","Cold Reduced Carbon Steel Sheet and Strip Grade: CR0 Surface Finish: Dull Finish (C and D) and Bright :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"274","4100165576","PAO Severstal | Address : 30 Mira Stree, Cherepovets, Vologda Region | City : - | Country : Russia","20-DEC-24 00:00:00","IS 513 : Part 1 : 2016","Deferred","Name of the product Cold Reduced Carbon Steel Sheet and Strip Part 1 Cold Forming and Drawing Purpose Grade CR :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"275","4100168077","Hugo Vogelsang GmbH & Co., KG | Address : Alemannenweg 32, 58119 Hagen | City : - | Country : Germany","18-JAN-27 00:00:00","IS 513 : Part 1 : 2016","Operative","Name of the Product Cold Reduced Carbon Steel Sheet and Strip Part 1 Cold Forming and Drawing Purpose Grade CR1, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"276","4100169988","PT AM/NS Indonesia | Address : Dawn Bekasi Industrial Estate, Industry 3,JL.Sumbawa, Kav Area B1, Ex Mekarwangi, district.Cikarang Barat,Kab.Bekasi, Prop.West Java | City : - | Country : Indonesia","15-FEB-26 00:00:00","IS 513 : Part 1 : 2016","Operative","Name of the Product Cold Reduced Carbon Steel Strip Part 1 Cold Forming and Drawing Purpose Grade CR :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
