notification_id,notification_type,notification_number,notification_number_normalized,title,title_vernacular,notification_category,notification_date,effective_date,ministry,department,subject,related_is_text,related_qco_text,related_amendment_text,document_url,source_url,source_reference_label,source_notification_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
NOTIF-00523,,,,एथिलीन ग्लाइकोल,"एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 2184(ई) दिनांक 29/06/2020) शुद्धिपत्र दिनांक 21.07.2020 एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2020 एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) आदेश, 2021 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 24/12/2021 एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 13 जून 2022 एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) आदेश, 2022 (एस.ओ. 6109(ई), दिनांक 28/12/2022) एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1407(ई), दिनांक 23 मार्च 2023) एथिलीन ग्लाइकोल (गुणवत्ता नियंत्रण) आदेश, 2021 को निरस्त करने का आदेश एस.ओ. 5130(ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:268;F034:-:1167,MERGED,0,,,,2,11.11
NOTIF-00524,,,,एथिलीन डाइक्लोराइड,"एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 3928 (ई), दिनांक 13.09.2021) एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 10/03/2022) एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 02 सितंबर 2022) एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1124 (ई), दिनांक 09/03/2023) एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1108 (ई), दिनांक 06 मार्च 2024 एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 3936 (ई), दिनांक 13 सितंबर 2024 एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1126 (ई), दिनांक 11 मार्च 2025 एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 4177 (ई), दिनांक 16 सितंबर 2025 एथिलीन डाइक्लोराइड (गुणवत्ता नियंत्रण) आदेश, 2021 का निरस्तीकरण आदेश एस.ओ. 5531 (ई), दिनांक 01 दिसंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:291;F034:-:1190,MERGED,0,,,,2,11.11
NOTIF-00525,,,,एथिलीन विनाइल एसीटेट (EVA) कोपॉलिमर,"एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 1620 (ई), दिनांक 15.04.2021) एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 (एस.ओ. 4181 (ई), दिनांक 08.10.2021) एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 05/04/2022 एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 29 सितंबर 2022 एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1556 (ई), दिनांक 31/03/2023) एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 4234 (ई), दिनांक 26 सितंबर 2023) एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 (एस.ओ. 1463 (ई), दिनांक 18 मार्च 2024) एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 4286 (ई), दिनांक 01 अक्टूबर 2024 एथिलीन विनाइल एसीटेट कोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 4495 (ई), दिनांक 01 अक्टूबर 2025 एथिलीन विनाइल एसीटेट (EVA) कोपॉलिमर (गुणवत्ता नियंत्रण) आदेश, 2022 का निरस्तीकरण आदेश एस.ओ. 5140 (ई), दिनांक 12 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:286;F034:-:1185,MERGED,0,,,,2,11.11
NOTIF-00526,,,,एन-ब्यूटाइल एक्रिलेट,"32. एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 2182(ई), दिनांक 29/06/2020) विभिन्न रासायनिक उत्पादों के लिए संशोधन आदेश एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) आदेश, 2021 विभिन्न रसायनों के लिए संशोधन आदेश, दिनांक 24/12/2021 एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न रसायनों के लिए संशोधन आदेश, दिनांक 13 जून 2022 एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2022 (एस.ओ. 5992(ई), दिनांक 21/12/2022) एन-ब्यूटाइल एक्रिलेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 2729(ई), दिनांक 20/06/2023) दो पेट्रोकेमिकल्स के लिए संशोधन आदेश, दिनांक 20 जून 2023",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:266;F034:-:1165,MERGED,0,,,,2,11.11
NOTIF-00527,,,,एनिलीन,"एनिलीन (गुणवत्ता नियंत्रण) आदेश, 2019 (एस.ओ. 2792 (ई), दिनांक 05/08/2019) एनिलीन (गुणवत्ता नियंत्रण) आदेश, 2019 की वापसी आदेश एस.ओ. 3380 (ई), दिनांक 23 जुलाई 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:249;F034:-:1148,MERGED,0,,,,2,11.11
NOTIF-00528,,,,एरियल बंच्ड केबल – 1100 वोल्ट तक एवं सहित कार्य वोल्टेज हेतु – विनिर्देशन,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:329;F034:-:1228,MERGED,0,,,,1,5.56
NOTIF-00529,,,,एलपीजी मिश्रणों के उपयोग हेतु निम्न दाब रेगुलेटर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:70;F034:-:969,MERGED,0,,,,1,5.56
NOTIF-00530,,,,एलपीजी सिलेंडरों को छोड़कर संपीड़ित गैस सिलेंडरों हेतु वाल्व फिटिंग्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:61;F034:-:960,MERGED,0,,,,1,5.56
NOTIF-00531,,,,"एल्यूमिनियम इनगॉट, बिलेट्स एवं वायर बार्स (ईसी ग्रेड)",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:541;F034:-:1440,MERGED,0,,,,1,5.56
NOTIF-00532,,,,एल्यूमिनियम कंपोजिट पैनल,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:574;F034:-:1473,MERGED,0,,,,1,5.56
NOTIF-00533,,,,"एसी वाट-आवर मीटर, वर्ग 0.5, 1 एवं 2",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:21;F034:-:920,MERGED,0,,,,1,5.56
NOTIF-00534,,,,"एसी स्थैतिक ट्रांसफॉर्मर संचालित वाट-आवर एवं VAR-आवर मीटर, वर्ग 0.2S एवं 0.5S",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:23;F034:-:922,MERGED,0,,,,1,5.56
NOTIF-00535,,,,"एसी स्थैतिक वाट-आवर मीटर, वर्ग 1 एवं 2",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:22;F034:-:921,MERGED,0,,,,1,5.56
NOTIF-00536,,,,एसीटिक एसिड,"एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 (एस.ओ. 2791 (ई), दिनांक 05/08/2019) एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 में संशोधन (एस.ओ. 344 (ई), दिनांक 24 जनवरी 2020) एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 में संशोधन (एस.ओ. 2179 (ई), दिनांक 01/07/2020) एसीटिक एसिड क्यूसीओ विस्तार आदेश एसीटिक एसिड संशोधन आदेश एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 31/01/2022 एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 27 जुलाई 2022 एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 (एस.ओ. 530 (ई), दिनांक 02/02/2023) एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 एस.ओ. 3136 (ई), दिनांक 05 अगस्त 2024 एसीटिक एसिड (गुणवत्ता नियंत्रण) आदेश, 2019 की वापसी आदेश एस.ओ. 3378 (ई), दिनांक 23 जुलाई 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:248;F034:-:1147,MERGED,0,,,,2,11.11
NOTIF-00537,,,,एसीटोन,"25. एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 1896(ई), दिनांक 16/06/2020) एसीटोन (गुणवत्ता नियंत्रण) आदेश में संशोधन एसीटोन (गुणवत्ता नियंत्रण) आदेश में संशोधन एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 में संशोधन एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 में संशोधन एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 11/03/2022) एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 11 अगस्त 2022) एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 537(ई), दिनांक 02/02/2023) एसीटोन (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 3299(ई), दिनांक 21 जुलाई 2023) (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 21 जुलाई 2023)",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:257;F034:-:1156,MERGED,0,,,,2,11.11
NOTIF-00538,,,,एस्बेस्टस सीमेंट केबल नालियां और ट्रॉफ़,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:720;F034:-:1619,MERGED,0,,,,1,5.56
NOTIF-00539,,,,एस्बेस्टस सीमेंट प्रेशर पाइप और जोड़,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:715;F034:-:1614,MERGED,0,,,,1,5.56
NOTIF-00540,,,,एस्बेस्टस सीमेंट प्रेशर पाइप (हल्का कार्य),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:721;F034:-:1620,MERGED,0,,,,1,5.56
NOTIF-00541,,,,एस्बेस्टस सीमेंट फ्लैट शीट्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:716;F034:-:1615,MERGED,0,,,,1,5.56
NOTIF-00542,,,,एस्बेस्टस सीमेंट बिल्डिंग बोर्ड्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:717;F034:-:1616,MERGED,0,,,,1,5.56
NOTIF-00543,,,,ऑटोमोटिव अनुप्रयोगों के लिए हॉट-डिप गैल्वनाइज्ड/गैल्वानेल्ड स्टील शीट्स और स्ट्रिप्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:223;F034:-:1122,MERGED,0,,,,1,5.56
NOTIF-00544,,,,"ऑटोमोटिव सस्पेंशन हेतु वोल्यूट, हेलिकल एवं लैमिनेटेड स्प्रिंग्स के निर्माण हेतु स्टील — विनिर्देश",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:148;F034:-:1047,MERGED,0,,,,1,5.56
NOTIF-00545,,,,ऑटोमोबाइल उपयोग हेतु द्रवीकृत पेट्रोलियम गैस (एलपीजी) कंटेनर,"7. विस्फोटक अधिनियम, 1884 गैस सिलेंडर नियम, 2016 जी.एस.आर. 1081(E), दिनांक 22-11-2016",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:56;F034:-:955,MERGED,0,,,,2,11.11
NOTIF-00546,,,,ऑटोमोबाइल उपयोग हेतु स्थायी रूप से स्थापित एलपीजी कंटेनरों के लिए बहु-कार्यात्मक वाल्व असेंबली,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:57;F034:-:956,MERGED,0,,,,1,5.56
