is_id,canonical_is_number,display_is_number,raw_is_number_variants,standard_number,standard_year,part_number,section_number,amendment_reference,iec_reference,part_source,is_iec_flag,title,title_vernacular,standard_scope,part_section_label,revision,version,publication_date,publication_date_precision,revision_date,reaffirmation_review_date,standard_status,standard_status_original,superseded_standard,superseding_standard,technical_committee,subcommittee,product_category,degree_of_equivalence,mandatory_voluntary,certification_type,official_url,document_url,source_url,source_reference_label,parse_status,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
STD-00393,IS 14542,IS 14542,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:15;F035:-:52;F035:-:61;F035:-:108;F035:-:128;F035:-:145;F035:-:207,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00394,IS 14543,IS 14543 : 2024,IS 14543 : 2024,,2024,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F033;F035;F040;F043;F045,bis_circulars (1).csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F035:-:2;F035:-:7;F035:-:15;F035:-:21;F035:-:29;F035:-:31;F035:-:51;F035:-:52;F035:-:54;F035:-:59;F035:-:61;F035:-:66;F035:-:69;F035:-:70;F035:-:71;F035:-:73;F035:-:76;F035:-:77;F035:-:79;F035:-:87;F035:-:89;F035:-:91;F035:-:99;F035:-:100;F035:-:101;F035:-:109;F035:-:116;F035:-:120;F035:-:121;F035:-:127;F035:-:134;F035:-:135;F035:-:136;F035:-:138;F035:-:141;F035:-:160;F035:-:163;F035:-:166;F035:-:183;F035:-:190;F035:-:195;F035:-:200;F035:-:207;F035:-:211;F035:-:213;F035:-:222;F035:-:224;F035:-:227;F035:-:233;F035:-:248;F035:-:268;F035:-:275;F035:-:282;F035:-:284;F035:-:286;F035:-:313;F035:-:350;F035:-:382;F035:-:431;F040:-:2116;F043:-:90;F045:-:2116,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00395,IS 14544,IS 14544: 1998,,,1998,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:395;F034:-:1294;F035:-:3;F035:-:98;F035:-:175;F035:-:205;F035:-:308;F035:-:309;F035:-:357,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00396,IS 14550,IS 14550,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00397,IS 14552,IS 14552,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00398,IS 14561,IS 14561,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:180;F035:-:198,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00399,IS 14562,IS 14562,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:180;F035:-:198,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00400,IS 14587,IS 14587,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:18;F035:-:30;F035:-:34;F035:-:105;F035:-:239;F035:-:252;F035:-:298;F035:-:340;F035:-:353;F035:-:364;F035:-:380;F035:-:415;F035:-:416,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00401,IS 14605,IS 14605,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00402,IS 14606,IS 14606,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00403,IS 14609,IS 14609,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00404,IS 14611,IS 14611,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:82;F035:-:86;F035:-:115;F035:-:119;F035:-:187;F035:-:287,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00405,IS 14613,IS 14613,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00406,IS 14616,IS 14616,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:364,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00407,IS 14625,IS 14625 : 2015,IS 14625 : 2015,,2015,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:44;F034:-:943;F035:-:70;F035:-:120;F035:-:173;F035:-:372;F040:-:187;F040:-:188;F040:-:189;F040:-:190;F040:-:204;F040:-:205;F040:-:1916;F040:-:1917;F040:-:1928;F040:-:2117;F040:-:2118;F040:-:2119;F043:-:91;F045:-:187;F045:-:188;F045:-:189;F045:-:190;F045:-:204;F045:-:205;F045:-:1916;F045:-:1917;F045:-:1928;F045:-:2117;F045:-:2118;F045:-:2119,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00408,IS 14650,IS 14650 : 2023,IS 14650 : 2023,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:167;F034:-:1066;F035:-:5;F035:-:18;F035:-:178;F035:-:337;F035:-:394;F035:-:409;F035:-:411;F040:-:2120;F040:-:2121;F040:-:2122;F040:-:2124;F040:-:2125;F040:-:2126;F040:-:2127;F040:-:2128;F040:-:2129;F040:-:2131;F040:-:2132;F040:-:2133;F040:-:2134;F040:-:2135;F040:-:2136;F040:-:2137;F040:-:2138;F040:-:2139;F040:-:2140;F040:-:2141;F040:-:2142;F040:-:2143;F040:-:2145;F040:-:2146;F040:-:2147;F040:-:2148;F040:-:2149;F040:-:2150;F040:-:2152;F040:-:2153;F040:-:2154;F040:-:2155;F040:-:2156;F040:-:2157;F040:-:2159;F040:-:2160;F040:-:2161;F043:-:92;F045:-:2120;F045:-:2121;F045:-:2122;F045:-:2124;F045:-:2125;F045:-:2126;F045:-:2127;F045:-:2128;F045:-:2129;F045:-:2131;F045:-:2132;F045:-:2133;F045:-:2134;F045:-:2135;F045:-:2136;F045:-:2137;F045:-:2138;F045:-:2139;F045:-:2140;F045:-:2141;F045:-:2142;F045:-:2143;F045:-:2145;F045:-:2146;F045:-:2147;F045:-:2148;F045:-:2149;F045:-:2150;F045:-:2152;F045:-:2153;F045:-:2154;F045:-:2155;F045:-:2156;F045:-:2157;F045:-:2159;F045:-:2160;F045:-:2161,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-00409,IS 14652,IS 14652:1999,,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:180;F034:-:1079;F035:-:339,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00410,IS 1466,IS 1466: 1985,IS 1466 : 1985,,1985,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:226;F034:-:1125;F040:-:553;F040:-:567;F040:-:568;F043:-:93;F045:-:553;F045:-:567;F045:-:568,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00411,IS 1469,IS 1469: 1993,,,1993,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:225;F034:-:1124,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00412,IS 14697,IS 14697,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:23;F034:-:922;F035:-:28;F035:-:95;F035:-:102;F035:-:189;F035:-:196;F035:-:197;F035:-:288;F035:-:370,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00413,IS 14698,IS 14698:1999,,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:214;F034:-:1113,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00414,IS 1470,IS 1470:2025,IS 1470 : 2013 | IS 1470:2025,,2013,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:205;F034:-:1104;F035:-:17;F035:-:22;F035:-:37;F035:-:105;F035:-:315;F035:-:400;F040:-:569;F040:-:586;F043:-:94;F043:-:100;F045:-:569;F045:-:586,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-00415,IS 14702,IS 14702,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:236,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00416,IS 14707,IS 14707: 1999,IS 14707 : 1999,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:271;F034:-:1170;F040:-:2162;F040:-:2163;F040:-:2164;F040:-:2165;F043:-:95;F045:-:2162;F045:-:2163;F045:-:2164;F045:-:2165,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00417,IS 14708,IS 14708:1999,IS 14708 : 1999 | IS 14708:2025,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:272;F034:-:1171;F035:-:23;F040:-:2166;F040:-:2167;F040:-:2168;F040:-:2169;F040:-:2170;F043:-:96;F043:-:97;F045:-:2166;F045:-:2167;F045:-:2168;F045:-:2169;F045:-:2170,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-00418,IS 14709,IS 14709:1999,IS 14709 : 1999 | IS 14709:2025,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:266;F034:-:1165;F035:-:23;F040:-:2123;F040:-:2130;F040:-:2144;F040:-:2171;F040:-:2172;F040:-:2173;F040:-:2174;F040:-:2175;F040:-:2176;F043:-:98;F043:-:99;F045:-:2123;F045:-:2130;F045:-:2144;F045:-:2171;F045:-:2172;F045:-:2173;F045:-:2174;F045:-:2175;F045:-:2176,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-00419,IS 14715,IS 14715,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:439;F034:-:440;F034:-:1338;F034:-:1339,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00420,IS 14724,IS 14724,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:105,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00421,IS 14735,IS 14735 : 1999,IS 14735 : 1999,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F033;F035;F040;F043;F045,bis_circulars (1).csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F035:-:5;F035:-:82;F035:-:86;F035:-:88;F035:-:115;F035:-:147;F035:-:170;F035:-:209;F035:-:214;F035:-:235;F035:-:262;F035:-:356;F035:-:364;F035:-:387;F035:-:419;F035:-:425;F040:-:2177;F043:-:101;F045:-:2177,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00422,IS 14738,IS 14738,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:68;F035:-:173,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00423,IS 14743,IS 14743,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00424,IS 14746,IS 14746,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00425,IS 1475,IS 1475,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:583;F034:-:1482;F035:-:62;F035:-:93;F035:-:359;F035:-:372,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00426,IS 14756,IS 14756 : 2017,IS 14756 : 2017 | IS 14756 : 2024,,2022,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:508;F034:-:1407;F035:-:18;F035:-:20;F035:-:41;F035:-:202;F035:-:357;F035:-:377;F035:-:380;F040:-:206;F040:-:1929;F040:-:2158;F040:-:2178;F040:-:2179;F040:-:2180;F040:-:2181;F040:-:2182;F040:-:2183;F040:-:2184;F040:-:2185;F040:-:2186;F040:-:2187;F040:-:2188;F040:-:2189;F043:-:102;F043:-:103;F045:-:206;F045:-:1929;F045:-:2158;F045:-:2178;F045:-:2179;F045:-:2180;F045:-:2181;F045:-:2182;F045:-:2183;F045:-:2184;F045:-:2185;F045:-:2186;F045:-:2187;F045:-:2188;F045:-:2189,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-00427,IS 14768,IS 14768,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00428,IS 14769,IS 14769,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00429,IS 14772,IS 14772: 2020,IS 14772 : 2020,,2020,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:689;F034:-:1588;F035:-:30;F035:-:32;F035:-:33;F035:-:57;F035:-:230;F035:-:235;F035:-:298;F035:-:355;F040:-:2190;F043:-:104;F045:-:2190,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00430,IS 14806,IS 14806,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00431,IS 14807,IS 14807,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00432,IS 14810,IS 14810: 2000,,,2000,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:619;F034:-:1518,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00433,IS 14811,IS 14811,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:339,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00434,IS 14845,IS 14845,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:18,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00435,IS 14846,IS 14846,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:18;F035:-:130,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00436,IS 14855,IS 14855,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:32,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00437,IS 1486,IS 1486,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:23,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00438,IS 14862,IS 14862:2000,IS 14862 : 2000,,2000,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:723;F034:-:1622;F035:-:22;F035:-:37;F035:-:358;F040:-:2191;F040:-:2192;F040:-:2193;F043:-:105;F045:-:2191;F045:-:2192;F045:-:2193,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-00439,IS 14871,IS 14871:2000,,,2000,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:724;F034:-:1623;F035:-:358,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-00440,IS 1488,IS 1488,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:2,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00441,IS 14885,IS 14885,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:74;F035:-:82;F035:-:83;F035:-:84;F035:-:88;F035:-:112;F035:-:119;F035:-:170;F035:-:209;F035:-:214;F035:-:235;F035:-:252;F035:-:265;F035:-:266;F035:-:271;F035:-:336,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00442,IS 14887,IS 14887,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:48;F035:-:72;F035:-:80;F035:-:82;F035:-:86;F035:-:112;F035:-:123;F035:-:132;F035:-:137;F035:-:141;F035:-:156;F035:-:170;F035:-:173;F035:-:209;F035:-:244;F035:-:265;F035:-:266;F035:-:271;F035:-:287;F035:-:315;F035:-:322;F035:-:335;F035:-:336;F035:-:356,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-00443,IS 1489,IS 1489,IS 1489 Parts 1 & 2 | IS 1489 : Part 1 : 2015,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,https://www.bis.gov.in/product-certification/product-certification-process/,,PARSED,10,F009;F012;F013;F031;F033;F034;F035;F040;F043;F045,BIS_Notifications_Master.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_Standards_Scheme_Mapping.xlsx;bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,BIS_Notifications_Master;BIS_Standards_Scheme_Mapping;Products_Details,F031:BIS_Standards_Scheme_Mapping:11;F009:BIS_Notifications_Master:9;F012:Products_Details:18;F013:Products_Details:18;F033:-:109;F034:-:4;F034:-:5;F034:-:903;F034:-:904;F035:-:2;F035:-:5;F035:-:12;F035:-:30;F035:-:50;F035:-:63;F035:-:103;F035:-:122;F035:-:126;F035:-:144;F035:-:145;F035:-:158;F035:-:162;F035:-:217;F035:-:220;F035:-:224;F035:-:245;F035:-:262;F035:-:316;F035:-:342;F035:-:343;F035:-:348;F035:-:349;F035:-:366;F040:-:571;F040:-:572;F040:-:604;F040:-:605;F040:-:606;F040:-:620;F040:-:621;F040:-:625;F040:-:636;F040:-:655;F040:-:656;F040:-:658;F040:-:659;F040:-:660;F040:-:661;F040:-:662;F040:-:663;F040:-:664;F040:-:665;F040:-:666;F040:-:667;F040:-:672;F040:-:673;F040:-:674;F040:-:675;F040:-:676;F043:-:106;F045:-:571;F045:-:572;F045:-:604;F045:-:605;F045:-:606;F045:-:620;F045:-:621;F045:-:625;F045:-:636;F045:-:655;F045:-:656;F045:-:658;F045:-:659;F045:-:660;F045:-:661;F045:-:662;F045:-:663;F045:-:664;F045:-:665;F045:-:666;F045:-:667;F045:-:672;F045:-:673;F045:-:674;F045:-:675;F045:-:676,CANONICAL,0,,,,6,16.67
STD-00444,IS 1489 (Part 1),IS 1489 (Part 1):1991,IS 1489 (Part 1):2015 | IS 1489 Part 1,,2015,1,,Amendment No. 1,,explicit,NO,Portland Pozzolana Cement — Specification (Part 1: Fly Ash Based),,,Part 1,Third Revision,v3.1 (Includes Amd 1–4),2015-05-18,DAY,2021-08-10,2025-07-20,ACTIVE,Active / Mandatory (Cement QCO),,,CED 02 (Cement and Concrete Sectional Committee),CED 02:2 (Subcommittee for Pozzolanic & Blended Cements),Blended Hydraulic Cements,Indigenous,,,,,https://www.bis.gov.in/product-certification/product-certification-process/,BIS amendment record | Amendment No.1 July 2018 | Published Standards | Switch to old portal,PARSED,20,F005;F007;F010;F011;F012;F013;F014;F015;F017;F018;F019;F021;F024;F025;F026;F027;F028;F029;F030;F032,BIS_Combined_Testing_Master.xlsx;BIS_Laboratory_Scopes.xlsx;BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records_v3.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Amendments.xlsx;BIS_Standards_Details_v2 (1).xlsx;BIS_Standards_Details_v2.xlsx;BIS_Standards_Details_v3.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS Standards;BIS_FMCS_Scheme_IV;BIS_Laboratory_Scopes;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Amendments;BIS_Standards_Intelligence;BIS_Testing_Parameters;Combined_Testing_Master;Products_Details;QCO_Master_Records;QCO_Summary,F026:BIS_Standards_Amendments:13;F027:BIS Standards:11;F028:BIS Standards:11;F029:BIS Standards:11;F030:BIS_Standards_Intelligence:11;F005:Combined_Testing_Master:87;F005:Combined_Testing_Master:88;F005:Combined_Testing_Master:89;F005:Combined_Testing_Master:90;F005:Combined_Testing_Master:91;F005:Combined_Testing_Master:92;F007:BIS_Laboratory_Scopes:11;F010:BIS_Product_Manuals:11;F011:Products_Details:11;F012:Products_Details:12;F013:Products_Details:12;F014:BIS_QCO-schema_2:11;F015:QCO_Master_Records:4;F017:QCO_Master_Records:6;F018:BIS_QCO_Master_Scheme_1:11;F021:BIS_FMCS_Scheme_IV:11;F024:BIS_Schemes_Master:11;F025:BIS_Schemes_Master_Scheme_2:11;F032:BIS_Testing_Parameters:11;F019:QCO_Summary:6,CONFLICT_PRESERVED,2,display_is_number;standard_year,,,25,69.44
