hm_id,centre_name,centre_code,hallmarking_entity_type,address,city,district,state,pin,recognition_status,recognition_status_original,recognition_status_raw,validity,validity_date,suspended_cancelled_date,region,centre_type,hallmarking_scope,services,source_url,source_reference_label,source_centre_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
HM-00421,JEWEL HALLMARKING SERVICES LLP,ERO/RAHC/R-700578,,"1/2 LORD SINHA ROAD, SHARMA HOUSE, 4TH FLOOR,KOLKATA - 700071, KOLKATA, SHAKESPEARE SARANI, WEST BENGAL ,700071",SHAKESPEARE SARANI,KOLKATA,WEST BENGAL,700071,ACTIVE,ACTIVE,Operative,21/05/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700578,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:342,CANONICAL,0,,,,14,66.67
HM-00422,VINAYAKA ASSAYING & HALLMARKING CENTRE,ERO/RAHC/R-700579,,"114, (1ST & 2ND FLOOR), HALWAI LANEKOTWALI CHOWK,RAIPUR, CHHATTISGARH, PIN-492001, RAIPUR, RAIPUR, CHHATTISGARH ,492001",RAIPUR,RAIPUR,CHHATTISGARH,492001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 10/03/2025,,2025-03-10,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700579,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:118,CANONICAL,0,,,,16,76.19
HM-00423,M/S BALAJI HALLMARKING & ASSAY CENTRE,ERO/RAHC/R-700580,,"N.A MARKET, DOMJUR JAGDISHPUR ROAD, (OPPOSITE SASAN MANDIR),DOMJURHOWRAH - 711405, HOWRAH, HOWRAH, WEST BENGAL ,711405",HOWRAH,HOWRAH,WEST BENGAL,711405,CANCELLED,CANCELLED,CANCELLED,Cancelled on 25/08/2023,,2023-08-25,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700580,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:119,CANONICAL,0,,,,16,76.19
HM-00424,GANGA HALLMARKING ASSAY CENTRE,ERO/RAHC/R-700581,,"ALAMGANJ ,ALAMGANJ POST GHATALALAMGANJ WEST MEDNIPUR, PASCHIM MEDINIPUR, GHATAL, WEST BENGAL ,721212",GHATAL,PASCHIM MEDINIPUR,WEST BENGAL,721212,ACTIVE,ACTIVE,Operative,31/05/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700581,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:343,CANONICAL,0,,,,14,66.67
HM-00425,SHREE SIDDHNATH HALLMARKING CENTRE,ERO/RAHC/R-700582,,"Kalamanch , BakerganjBari Road , Patna, PATNA, PATNA COLLECTORIATE, BIHAR ,800004",PATNA COLLECTORIATE,PATNA,BIHAR,800004,ACTIVE,ACTIVE,Operative,31/05/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700582,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:344,CANONICAL,0,,,,14,66.67
HM-00426,M S HALLMARKING PVT LTD,ERO/RAHC/R-700583,,"52 NALINI SETH ROAD,SONAPATTY,BURRA BAZARDO, KOLKATA, BARABAZAR, WEST BENGAL ,700007",BARABAZAR,KOLKATA,WEST BENGAL,700007,ACTIVE,ACTIVE,Operative,15/06/2029,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700583,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:345,CANONICAL,0,,,,14,66.67
HM-00427,SG ASSAYING & HALLMARKING CENTRE,ERO/RAHC/R-700584,,"SHOP NO. 13, DUNDA SHAHI COMPLEX, GROUND FLOOR, BPATNA (BIHAR) - 800004, PATNA, PATNA CITY, BIHAR ,800004",PATNA CITY,PATNA,BIHAR,800004,ACTIVE,ACTIVE,Operative,05/07/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700584,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:346,CANONICAL,0,,,,14,66.67
HM-00428,A N HALLMARKING CENTRE,ERO/RAHC/R-700585,,"111, UMA CHARAN ROY ROAD, BARUIPURSOUTH 24 PARGANAS (W.B.) - 700144, SOUTH 24 PARGANAS, BARUIPUR, WEST BENGAL ,700144",BARUIPUR,SOUTH 24 PARGANAS,WEST BENGAL,700144,CANCELLED,CANCELLED,CANCELLED,Cancelled on 18/02/2026,,2026-02-18,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700585,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:120,CANONICAL,0,,,,16,76.19
HM-00429,SSJ HALLMARKING CENTRE,ERO/RAHC/R-700586,,"Brahman Toli, Purani Bazar,Muzaffarpur , Bihar, MUZAFFARPUR, PURANI BAZAR, BIHAR ,842001",PURANI BAZAR,MUZAFFARPUR,BIHAR,842001,OTHER,OTHER-DEFERRED,Deferred,19/07/2029,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700586,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:347,CANONICAL,0,,,,14,66.67
HM-00430,DHAR ASSAY CENTRE,ERO/RAHC/R-700587,,"1, Dispensary lane, Dada Bhai Market 1st floor,Ranaghat, NADIA, RANAGHAT, WEST BENGAL ,741201",RANAGHAT,NADIA,WEST BENGAL,741201,SUSPENDED,SUSPENDED,Under Suspension,26/07/2029,,2026-07-30,ERO,AHC,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700587,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:348;F039:-:121,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00431,SIDDHARTHA ASSAYING AND HALLMARKING CENTRE,ERO/RAHC/R-700588,,"OLD UBI LANE, ALLAHABAD BANK HOUSE 2ND FLOOR P.O+POLD UBI LANE, ALLAHABAD BANK HOUSE 2ND FLOOR,HABRA, NORTH 24 PARGANAS, HABRA, WEST BENGAL ,743263",HABRA,NORTH 24 PARGANAS,WEST BENGAL,743263,ACTIVE,ACTIVE,Operative,31/08/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700588,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:349,CANONICAL,0,,,,14,66.67
HM-00432,SIDDHARTHA ASSAYING AND HALLMARKING CENTRE,ERO/RAHC/R-700588(O1),,"OLD UBI LANE, ALLAHABAD BANK HOUSE 2ND FLOOR P.O+POLD UBI LANE, ALLAHABAD BANK HOUSE 2ND FLOOR,HABRA, NORTH 24 PARGANAS, HABRA, WEST BENGAL ,743263",HABRA,NORTH 24 PARGANAS,WEST BENGAL,743263,ACTIVE,ACTIVE,Operative,31/08/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700588-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:350,CANONICAL,0,,,,14,66.67
HM-00433,M/S. LAKSHYA HALLMARKING CENTRE,ERO/RAHC/R-700589,,"NAGESWAR COLONY, SHANTI SADAN, GROUND FLOOR, BAKERGANJPATNA (BIHAR) - 800004, PATNA, PATNA CITY, BIHAR ,800004",PATNA CITY,PATNA,BIHAR,800004,CANCELLED,CANCELLED,CANCELLED,Cancelled on 04/08/2022,,2022-08-04,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700589,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:122,CANONICAL,0,,,,16,76.19
HM-00434,SAMPARK HALLMARKING CENTRE III,ERO/RAHC/R-700590,,"PLOT NO-73, 2ND FLOOR, KHARVEL NAGAR, BHUBANESWAR, KHORDHA, KHARAVELA NAGAR, ODISHA ,751001",KHARAVELA NAGAR,KHORDHA,ODISHA,751001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 04/03/2025,,2025-03-04,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700590,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:123,CANONICAL,0,,,,16,76.19
HM-00435,STAR HALLMARKING CENTRE,ERO/RAHC/R-700591,,"181/2, HILLCART ROAD (OPP. BATA) HOTEL NILADRI, DARJEELING, SILIGURI, WEST BENGAL ,734001",SILIGURI,DARJEELING,WEST BENGAL,734001,ACTIVE,ACTIVE,Operative,09/10/2026,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700591,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:351,CANONICAL,0,,,,14,66.67
HM-00436,STAR HALLMARKING CENTRE,ERO/RAHC/R-700591(O1),,"181/2, HILLCART ROAD (OPP. BATA) HOTEL NILADRI, DARJEELING, SILIGURI, WEST BENGAL ,734001",SILIGURI,DARJEELING,WEST BENGAL,734001,ACTIVE,ACTIVE,Operative,09/10/2026,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700591-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:352,CANONICAL,0,,,,14,66.67
HM-00437,OM HALLMARKING CENTRE,ERO/RAHC/R-700592,,"BARABAZAR,JAHURIPATTY,BHARATMATA MARKET 1ST FLOORPURBA BARDHAMAN,WEST BENGAL, BARDHAMAN, BURDWAN, WEST BENGAL ,713104",BURDWAN,BARDHAMAN,WEST BENGAL,713104,SUSPENDED,SUSPENDED,Under Suspension,22/10/2026,,2025-12-23,ERO,AHC,All Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700592,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:353;F039:-:124,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00438,B S HALLMARK,ERO/RAHC/R-700593,,"SANTARANI STREET, NEAR SANA BAZAR, GANJAM, BERHAMPUR CITY, ODISHA ,760002",BERHAMPUR CITY,GANJAM,ODISHA,760002,ACTIVE,ACTIVE,Operative,25/10/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700593,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:354,CANONICAL,0,,,,14,66.67
HM-00439,M/S SAI HALLMARKING CENTRE,ERO/RAHC/R-700594,,"FIRINGI BAZAR, PO - TELENGA BAZAR, DIST - CUTTACKODISHA - 753009, CUTTACK, CUTTACK G.P.O., ODISHA ,753009",CUTTACK G.P.O,CUTTACK,ODISHA,753009,OTHER,OTHER-DEFERMENT LETTER GENERATED,Deferment Letter Generated,25/10/2020,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700594,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:355,CANONICAL,0,,,,14,66.67
HM-00440,RIDDHI SIDDHI HALMARKING &BULLION PVT LTD,ERO/RAHC/R-700595,,"SHOP NO G-10DUNDA SHAHI COMPLEX BAKERGANJ, PATNA, PATNA COLLECTORIATE, BIHAR ,800004",PATNA COLLECTORIATE,PATNA,BIHAR,800004,ACTIVE,ACTIVE,Operative,26/11/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700595,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:356,CANONICAL,0,,,,14,66.67
HM-00441,PATNA HALLMARKING CENTRE,ERO/RAHC/R-700596,,"SHOP NO.- 1, LOWER GROUND FLOOR, BARI PATHVISION RUPAK COMMERCIAL COMPLEX, BAKERGANJ,, PATNA, BANKIPORE, BIHAR ,800004",BANKIPORE,PATNA,BIHAR,800004,ACTIVE,ACTIVE,Operative,26/11/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700596,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:357,CANONICAL,0,,,,14,66.67
HM-00442,M K HALLMARKING & ASSAY CENTRE,ERO/RAHC/R-700597,,"1 NO. SHYAMBAZAR,AMRATALA LANEBURDWAN, BARDHAMAN, BURDWAN, WEST BENGAL ,713104",BURDWAN,BARDHAMAN,WEST BENGAL,713104,ACTIVE,ACTIVE,Operative,27/11/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700597,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:358,CANONICAL,0,,,,14,66.67
HM-00443,M K HALLMARKING & ASSAY CENTRE,ERO/RAHC/R-700597(O1),,"1 NO. SHYAMBAZAR,AMRATALA LANEBURDWAN, BARDHAMAN, BURDWAN, WEST BENGAL ,713104",BURDWAN,BARDHAMAN,WEST BENGAL,713104,ACTIVE,ACTIVE,Operative,27/11/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700597-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:359,CANONICAL,0,,,,14,66.67
HM-00444,M K HALLMARKING & ASSAY CENTRE,ERO/RAHC/R-700597(O2),,"1 NO. SHYAMBAZAR,AMRATALA LANEBURDWAN, BARDHAMAN, BURDWAN, WEST BENGAL ,713104",BURDWAN,BARDHAMAN,WEST BENGAL,713104,ACTIVE,ACTIVE,Operative,27/11/2026,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700597-O2-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:360,CANONICAL,0,,,,14,66.67
HM-00445,PRINCE HALLMARKING AND REFINERY PVT LTD,ERO/RAHC/R-700598,,"345 & 325 1st FLOOR, P.L MEDICAL GALI,345 & 325 1st FLOOR, P.L MEDICAL GALI,, NORTH 24 PARGANAS, HABRA, WEST BENGAL ,743263",HABRA,NORTH 24 PARGANAS,WEST BENGAL,743263,ACTIVE,ACTIVE,Operative,14/12/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700598,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:361,CANONICAL,0,,,,14,66.67
HM-00446,PRINCE HALLMARKING AND REFINERY PVT LTD,ERO/RAHC/R-700598(O1),,"345 & 325 1st FLOOR, P.L MEDICAL GALI,345 & 325 1st FLOOR, P.L MEDICAL GALI,, NORTH 24 PARGANAS, HABRA, WEST BENGAL ,743263",HABRA,NORTH 24 PARGANAS,WEST BENGAL,743263,ACTIVE,ACTIVE,Operative,14/12/2026,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700598-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:362,CANONICAL,0,,,,14,66.67
HM-00447,SUN AND SUN HALLMARKING CENTRE,ERO/RAHC/R-700599,,"39/551, 2ND FLOOR, LAXMI BHAWANSADAR BAZAR, RAIPUR, RAIPUR, RAIPUR, CHHATTISGARH ,492001",RAIPUR,RAIPUR,CHHATTISGARH,492001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 17/07/2023,,2023-07-17,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700599,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:125,CANONICAL,0,,,,16,76.19
HM-00448,SUPREME HALLMARKING LLP,ERO/RAHC/R-700600,,"13B, DIGAMBAR JAIN TEMPLE ROAD, 6TH FLOORKOLKATA- 700007, KOLKATA, KOLKATA, WEST BENGAL ,700007",KOLKATA,KOLKATA,WEST BENGAL,700007,ACTIVE,ACTIVE,Operative,02/01/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700600,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:363,CANONICAL,0,,,,14,66.67
HM-00449,ROSE HALMARKING CENTER,ERO/RAHC/R-700601,,"37/A MANNAPARA ROAD, NOAPARA, BARANAGAR,KOL-700090, KOLKATA, BARANAGAR, WEST BENGAL ,700090",BARANAGAR,KOLKATA,WEST BENGAL,700090,ACTIVE,ACTIVE,Operative,29/01/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700601,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:364,CANONICAL,0,,,,14,66.67
HM-00450,A K HALLMARKING AND ASSAYING CENTRE,ERO/RAHC/R-700602,,"1ST FLOOR, FLAT NO.3, PRASHANTI MARKETN.N DUTTA ROAD, SILCHAR., CACHAR, SILCHAR, ASSAM ,788001",SILCHAR,CACHAR,ASSAM,788001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 24/11/2025,,2025-11-24,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700602,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:126,CANONICAL,0,,,,16,76.19
HM-00451,LAXMI HALLMARING CENTRE,ERO/RAHC/R-700603,,"HARSHITA COMPLEX, MAHANGILAL GALI, DEHRI ON SONEROHTAS, BIHAR-821307, ROHTAS, DEHRI-ON-SONE, BIHAR ,821307",DEHRI-ON-SONE,ROHTAS,BIHAR,821307,ACTIVE,ACTIVE,Operative,31/01/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700603,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:365,CANONICAL,0,,,,14,66.67
HM-00452,ABHUSHAN HALLMARK CENTRE,ERO/RAHC/R-700604,,"Lakhe Bada, Behind Jain Mandir,Budha Para,, RAIPUR, RAIPUR, CHHATTISGARH ,492001",RAIPUR,RAIPUR,CHHATTISGARH,492001,SUSPENDED,SUSPENDED,Under Suspension,08/02/2027,,2026-07-27,ERO,AHC,"Yellow Gold,Silver Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700604,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:366;F039:-:127,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00453,PRINCE HALLMARKING AND REFINERY PVT LTD,ERO/RAHC/R-700605,,"69/3/3,MONDALPARA LANE,BARANAGAR,KOLKATA-700090, NORTH 24 PARGANAS, NOAPARA (NORTH 24 PARGANAS), WEST BENGAL ,700090",NOAPARA (NORTH 24 PARGANAS),NORTH 24 PARGANAS,WEST BENGAL,700090,ACTIVE,ACTIVE,Operative,14/02/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700605,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:367,CANONICAL,0,,,,14,66.67
HM-00454,PRINCE HALLMARKING AND REFINERY PVT LTD,ERO/RAHC/R-700605(O1),,"69/3/3,MONDALPARA LANE,BARANAGAR,KOLKATA-700090, NORTH 24 PARGANAS, NOAPARA (NORTH 24 PARGANAS), WEST BENGAL ,700090",NOAPARA (NORTH 24 PARGANAS),NORTH 24 PARGANAS,WEST BENGAL,700090,ACTIVE,ACTIVE,Operative,14/02/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700605-O1-,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:368,CANONICAL,0,,,,14,66.67
HM-00455,JAI MAA AMBAY HALLMARKING CENTRE,ERO/RAHC/R-700606,,"NACHAN ROADBENACHITY, BARDHAMAN, DURGAPUR, WEST BENGAL ,713213",DURGAPUR,BARDHAMAN,WEST BENGAL,713213,ACTIVE,ACTIVE,Operative,14/02/2025,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700606,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:369,CANONICAL,0,,,,14,66.67
HM-00456,SILIGURI HALLMARKING CENTRE,ERO/RAHC/R-700607,,"H/13/2/65/1, GROUND FLOOR,PRIYADARSHANI MARKET, KHUDIRAMPALLY, DARJEELING, SILIGURI, WEST BENGAL ,734001",SILIGURI,DARJEELING,WEST BENGAL,734001,ACTIVE,ACTIVE,Operative,14/02/2027,,,,,"Gold,Yellow Gold Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700607,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:370,CANONICAL,0,,,,14,66.67
HM-00457,BABA TARAKNATH HALLMARKING CENTRE,ERO/RAHC/R-700608,,"31,RMAKRISHNA PALLY,P.O.& P.S.- TARAKESWAR, HOOGHLY, TARAKESWAR, WEST BENGAL ,712410",TARAKESWAR,HOOGHLY,WEST BENGAL,712410,ACTIVE,ACTIVE,Operative,18/02/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700608,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:371,CANONICAL,0,,,,14,66.67
HM-00458,SRI CHAKRA HALLMARKING CENTRE,ERO/RAHC/R-700609,,"NAYA SARAK,NEAR DAY & NIGHT MEDICINE STORECUTTACK, CUTTACK, CUTTACK G.P.O., ODISHA ,753002",CUTTACK G.P.O,CUTTACK,ODISHA,753002,ACTIVE,ACTIVE,Operative,27/02/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700609,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:372,CANONICAL,0,,,,14,66.67
HM-00459,RANIGANJ HALLMARKING CENTRE,ERO/RAHC/R-700610,,"20, R.R. ROAD (NEAR POLICE STATION), BARDHAMAN, RANIGANJ, WEST BENGAL ,713347",RANIGANJ,BARDHAMAN,WEST BENGAL,713347,ACTIVE,ACTIVE,Operative,27/02/2027,,,,,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700610,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:373,CANONICAL,0,,,,14,66.67
HM-00460,UTKAL HALLMARKING CENTRE,ERO/RAHC/R-700611,,"2ND FLOOR,LUCKY PLAZA,MANGALA BAG,P.O.-BUXI BAZAR,CUTTACK(ODISHA)-753001, CUTTACK, MANGALABAG, ODISHA ,753001",MANGALABAG,CUTTACK,ODISHA,753001,CANCELLED,CANCELLED,CANCELLED,Cancelled on 26/03/2025,,2025-03-26,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700611,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:128,CANONICAL,0,,,,16,76.19
HM-00461,NEW RURAL HALLMARKING CENTRE,ERO/RAHC/R-700612,,"PREMISES NO.-293,WARD NO.-13,PARBATIPUR,TAMLUK,DIST.-PURBA MEDINIPUR,(W.B)- 721636, PURBA MEDINIPUR, TAMLUK, WEST BENGAL ,721636",TAMLUK,PURBA MEDINIPUR,WEST BENGAL,721636,ACTIVE,ACTIVE,Operative,11/03/2027,,,,,"Gold,Yellow Gold Hallmarking",,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700612,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:374,CANONICAL,0,,,,14,66.67
HM-00462,RIDDHI SIDDHI HALLMARKING CENTRE,ERO/RAHC/R-700613,,"Holding No.- 143, Ward No.- 25,Chowk Brahmam Toli, Bhojpur,Arrah, BHOJPUR, ARRAH, BIHAR ,802301",ARRAH,BHOJPUR,BIHAR,802301,ACTIVE,ACTIVE,Operative,15/03/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700613,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:375,CANONICAL,0,,,,14,66.67
HM-00463,RAVI HALLMARKING AND ASSAY CENTER,ERO/RAHC/R-700614,,"19 BYYSACK STREET 2ND FLOOR SUITE 2, KOLKATA, KALAKAR STREET, WEST BENGAL ,700007",KALAKAR STREET,KOLKATA,WEST BENGAL,700007,ACTIVE,ACTIVE,Operative,21/03/2027,,,,,Yellow Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700614,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:376,CANONICAL,0,,,,14,66.67
HM-00464,KADAM ASSAYING & HALLMARKING CENTRE,ERO/RAHC/R-700615,,"Kacheri Bazar,1st Floor Shanti ComplexBhadrak-756100, BHADRAK, BHADRAK, ODISHA ,756100",BHADRAK,BHADRAK,ODISHA,756100,SUSPENDED,SUSPENDED,Under Suspension,22/03/2027,,2026-08-28,ERO,AHC,Gold Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700615,2,F038;F039,bis_topic17_hallmarking_centres.csv;bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F038:-:377;F039:-:129,CONFLICT_PRESERVED,2,source_url;validity,,,17,80.95
HM-00465,SAMPARK HALLMARKING CENTRE,ERO/RAHC/R-700616,,"PLOT NO-1316/4207,2ND FLOOR,HEMRAJ LANE, NAYASARAKPOST- CHANDINI CHOWK, PS- PURIGHAT,, CUTTACK, CUTTACK G.P.O., ODISHA ,753002",CUTTACK G.P.O,CUTTACK,ODISHA,753002,CANCELLED,CANCELLED,CANCELLED,Cancelled on 01/04/2024,,2024-04-01,ERO,AHC,,,https://huid.manakonline.in/MANAK/AHCSuspendCancelledAppsForWebsite,,AHC-ERO-RAHC-R-700616,1,F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,,F039:-:130,CANONICAL,0,,,,16,76.19
HM-00466,R K ASSAYING & HALLMARKING CENTRE,ERO/RAHC/R-700617,,"13,TELIPARA ROAD, NADIA, NABADWIP, WEST BENGAL ,741302",NABADWIP,NADIA,WEST BENGAL,741302,ACTIVE,ACTIVE,Operative,27/03/2027,,,,,Gold & Silver Both Hallmarking,,https://www.manakonline.in/MANAK/AHCListForWebsite,,AHC-ERO-RAHC-R-700617,1,F038,bis_topic17_hallmarking_centres.csv,,F038:-:378,CANONICAL,0,,,,14,66.67
