relationship_id,is_id,canonical_is_number,entity_type,entity_id,entity_label,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_ENT-0000468,STD-00208,IS 1258,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1258,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000469,STD-00209,IS 12585,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12585,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000470,STD-00210,IS 12586,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12586,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000471,STD-00211,IS 12591,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12591,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000472,STD-00212,IS 12592,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12592,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000473,STD-00213,IS 12594,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12594,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000474,STD-00215,IS 12615,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12615,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000475,STD-00217,IS 12640,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12640,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000476,STD-00217,IS 12640,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12640,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000477,STD-00218,IS 12650,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12650,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000478,STD-00219,IS 12664,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12664,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000479,STD-00220,IS 1269,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1269,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000480,STD-00220,IS 1269,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1269,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000481,STD-00221,IS 12701,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12701,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000482,STD-00222,IS 12709,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12709,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000483,STD-00224,IS 12751,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12751,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000484,STD-00225,IS 12766,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12766,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000485,STD-00226,IS 12776,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12776,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000486,STD-00227,IS 12785,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12785,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000487,STD-00228,IS 12786,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12786,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000488,STD-00230,IS 12817,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12817,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000489,STD-00231,IS 12818,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12818,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000490,STD-00232,IS 12823,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12823,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000491,STD-00235,IS 12866,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12866,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000492,STD-00236,IS 12894,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12894,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000493,STD-00238,IS 12912,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12912,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000494,STD-00239,IS 12913,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12913,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000495,STD-00240,IS 12916,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12916,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000496,STD-00243,IS 1293,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1293,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000497,STD-00244,IS 12931,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12931,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000498,STD-00245,IS 12933,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12933,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000499,STD-00246,IS 12950,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12950,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000500,STD-00247,IS 12981,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 12981,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000501,STD-00248,IS 13000,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13000,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000502,STD-00250,IS 13010,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13010,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000503,STD-00251,IS 13021,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13021,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000504,STD-00251,IS 13021,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13021,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000505,STD-00252,IS 13049,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13049,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000506,STD-00253,IS 13095,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13095,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000507,STD-00254,IS 13098,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13098,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000508,STD-00255,IS 13114,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13114,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000509,STD-00256,IS 13152,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13152,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000510,STD-00259,IS 1319,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1319,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000511,STD-00260,IS 13209,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13209,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000512,STD-00262,IS 13213,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13213,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000513,STD-00261,IS 1321,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1321,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000514,STD-00264,IS 1322,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1322,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000515,STD-00269,IS 13258,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13258,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000516,STD-00271,IS 1328,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1328,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000517,STD-00273,IS 13334,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13334,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000518,STD-00273,IS 13334,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13334,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000519,STD-00274,IS 13340,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13340,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000520,STD-00279,IS 13382,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13382,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000521,STD-00281,IS 13385,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13385,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000522,STD-00282,IS 13386,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13386,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000523,STD-00272,IS 133,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 133,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000524,STD-00285,IS 1341,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1341,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000525,STD-00288,IS 13422,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13422,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000526,STD-00289,IS 13428,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13428,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000527,STD-00290,IS 13429,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13429,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000528,STD-00293,IS 13457,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13457,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000529,STD-00294,IS 13466,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13466,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000530,STD-00295,IS 13487,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13487,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000531,STD-00296,IS 13488,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13488,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000532,STD-00297,IS 13502,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13502,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000533,STD-00299,IS 13584,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13584,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000534,STD-00300,IS 13585,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13585,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000535,STD-00301,IS 13592,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13592,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000536,STD-00304,IS 13620,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13620,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000537,STD-00305,IS 1363,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1363,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000538,STD-00305,IS 1363,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1363,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000539,STD-00305,IS 1363,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1363,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000540,STD-00307,IS 1364,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1364,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000541,STD-00313,IS 13692,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13692,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000542,STD-00314,IS 1370,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1370,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000543,STD-00316,IS 13703,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13703,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000544,STD-00318,IS 13714,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13714,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000545,STD-00319,IS 13730,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13730,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000546,STD-00319,IS 13730,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13730,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000547,STD-00319,IS 13730,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13730,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000548,STD-00319,IS 13730,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13730,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000549,STD-00320,IS 1374,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1374,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000550,STD-00323,IS 13779,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13779,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000551,STD-00324,IS 13785,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13785,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000552,STD-00325,IS 13787,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13787,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000553,STD-00327,IS 13801,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13801,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000554,STD-00328,IS 1381,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1381,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000555,STD-00336,IS 13947,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13947,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000556,STD-00336,IS 13947,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13947,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000557,STD-00338,IS 13958,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13958,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000558,STD-00339,IS 13983,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13983,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000559,STD-00341,IS 13997,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 13997,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000560,STD-00343,IS 14106,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14106,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000561,STD-00345,IS 14151,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14151,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000562,STD-00345,IS 14151,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14151,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000563,STD-00347,IS 14158,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14158,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000564,STD-00348,IS 14166,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14166,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000565,STD-00352,IS 14182,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14182,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000566,STD-00353,IS 14183,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14183,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000567,STD-00354,IS 14184,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14184,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000568,STD-00355,IS 14186,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14186,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000569,STD-00356,IS 14203,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14203,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000570,STD-00357,IS 1422,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1422,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000571,STD-00358,IS 14220,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14220,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000572,STD-00360,IS 14246,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14246,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000573,STD-00361,IS 14252,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14252,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000574,STD-00362,IS 14255,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14255,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000575,STD-00363,IS 14261,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14261,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000576,STD-00364,IS 14268,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14268,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000577,STD-00365,IS 14276,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14276,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000578,STD-00369,IS 14300,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14300,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000579,STD-00374,IS 14333,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14333,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000580,STD-00375,IS 14394,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14394,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000581,STD-00376,IS 14399,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14399,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000582,STD-00377,IS 14402,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14402,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000583,STD-00379,IS 14411,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14411,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000584,STD-00380,IS 14429,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14429,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000585,STD-00381,IS 14433,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14433,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000586,STD-00384,IS 14443,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14443,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000587,STD-00385,IS 14483,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14483,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000588,STD-00386,IS 14490,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14490,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000589,STD-00389,IS 14494,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14494,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000590,STD-00391,IS 14506,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14506,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000591,STD-00392,IS 14510,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14510,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000592,STD-00394,IS 14543,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14543,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000593,STD-00395,IS 14544,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14544,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000594,STD-00396,IS 14550,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14550,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000595,STD-00397,IS 14552,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14552,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000596,STD-00398,IS 14561,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14561,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000597,STD-00400,IS 14587,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14587,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000598,STD-00401,IS 14605,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14605,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000599,STD-00402,IS 14606,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14606,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000600,STD-00403,IS 14609,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14609,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000601,STD-00404,IS 14611,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14611,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000602,STD-00405,IS 14613,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14613,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000603,STD-00406,IS 14616,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14616,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000604,STD-00407,IS 14625,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14625,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000605,STD-00408,IS 14650,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14650,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000606,STD-00412,IS 14697,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14697,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000607,STD-00414,IS 1470,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1470,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000608,STD-00420,IS 14724,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14724,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000609,STD-00421,IS 14735,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14735,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000610,STD-00423,IS 14743,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14743,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000611,STD-00424,IS 14746,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14746,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000612,STD-00426,IS 14756,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14756,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000613,STD-00425,IS 1475,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 1475,,F033,bis_circulars (1).csv,,109,1.00,
REL-IS_ENT-0000614,STD-00427,IS 14768,LEGAL,LEGAL-00012,,REFERENCED_BY,related_is_text,related_is_text,IS 14768,,F033,bis_circulars (1).csv,,109,1.00,
