relationship_id,is_id,canonical_is_number,fmcs_id,cml_licence_no,manufacturer_name,country,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_FMC-0001890,STD-00117,IS 11329,FMCS-01244,,Carrier Air Conditioning (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11329 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1891,1.00,
REL-IS_FMC-0001891,STD-00117,IS 11329,FMCS-01263,,"MITSUBISHI ELECTRIC CONSUMER PRODUCTS(THAILAND) CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11329 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1892,1.00,
REL-IS_FMC-0001892,STD-00117,IS 11329,FMCS-01094,,M/s. GENERAL Air Conditioning Manufacturing (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11329 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1893,1.00,
REL-IS_FMC-0001893,STD-00117,IS 11329,FMCS-01085,,"PSL INTERCOOL CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11329 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1894,1.00,
REL-IS_FMC-0001894,STD-00119,IS 11356 (Part 1),FMCS-01931,,Eneos Materials Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11356 (Part 1) : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1895,1.00,
REL-IS_FMC-0001895,STD-00126,IS 11513,FMCS-01843,,Public Joint Stock Company Magnitogorsk Iron & Steel Works,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1896,1.00,
REL-IS_FMC-0001896,STD-00126,IS 11513,FMCS-01692,,Hoa Phat Dung Quat Steel Joint Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1897,1.00,
REL-IS_FMC-0001897,STD-00126,IS 11513,FMCS-01436,,PT Krakatau Posco,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1898,1.00,
REL-IS_FMC-0001898,STD-00126,IS 11513,FMCS-01170,,PAO Severstal,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1899,1.00,
REL-IS_FMC-0001899,STD-00126,IS 11513,FMCS-00642,,Formosa Ha Tinh Steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1900,1.00,
REL-IS_FMC-0001900,STD-00126,IS 11513,FMCS-00412,,Bengang Steel Plates Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1901,1.00,
REL-IS_FMC-0001901,STD-00126,IS 11513,FMCS-00438,,Kobe Steel Ltd - Iron & Steel Business,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1902,1.00,
REL-IS_FMC-0001902,STD-00126,IS 11513,FMCS-00397,,Shougang Jingtang United Iron & Steel Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1903,1.00,
REL-IS_FMC-0001903,STD-00126,IS 11513,FMCS-00388,,Cangzhou Zhongtie Equipment Manufacturing Material Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1904,1.00,
REL-IS_FMC-0001904,STD-00126,IS 11513,FMCS-00379,,Baoshan Iron & Steel Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1905,1.00,
REL-IS_FMC-0001905,STD-00126,IS 11513,FMCS-00363,,Shang Hai Meishan Iron & Steel,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1906,1.00,
REL-IS_FMC-0001906,STD-00126,IS 11513,FMCS-00333,,Posco,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1907,1.00,
REL-IS_FMC-0001907,STD-00126,IS 11513,FMCS-00304,,Nippon Steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1908,1.00,
REL-IS_FMC-0001908,STD-00126,IS 11513,FMCS-00299,,Nippon Steel & Sumitomo Metal Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1909,1.00,
REL-IS_FMC-0001909,STD-00229,IS 12795,FMCS-01500,,"ISU Chemical Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12795 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1910,1.00,
REL-IS_FMC-0001910,STD-00126,IS 11513,FMCS-00293,,Nippon Steel & Sumitomo Metal Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1911,1.00,
REL-IS_FMC-0001911,STD-00126,IS 11513,FMCS-00286,,Hyundai Steel Co.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1912,1.00,
REL-IS_FMC-0001912,STD-00126,IS 11513,FMCS-00153,,JFE Steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1913,1.00,
REL-IS_FMC-0001913,STD-00126,IS 11513,FMCS-00151,,JFE steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1914,1.00,
REL-IS_FMC-0001914,STD-00126,IS 11513,FMCS-00147,,JFE Steel India Pvt Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1915,1.00,
REL-IS_FMC-0001915,STD-00407,IS 14625,FMCS-00044,,Farling Industrial Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1916,1.00,
REL-IS_FMC-0001916,STD-00407,IS 14625,FMCS-02298,,Fitson Sdn. Bhd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1917,1.00,
REL-IS_FMC-0001917,STD-00126,IS 11513,FMCS-00211,,POSCO Co. Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11513 : 2017,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1918,1.00,
REL-IS_FMC-0001918,STD-00140,IS 11657,FMCS-01555,,"Yamanaka Advanced Materials, INC",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11657 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1919,1.00,
REL-IS_FMC-0001919,STD-00156,IS 11890,FMCS-02927,,RUSAL Bratsk Aluminium Smelter Public Joint-Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11890 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1920,1.00,
REL-IS_FMC-0001920,STD-00156,IS 11890,FMCS-03016,,RUSAL Taishet Aluminum Plant Limited Liability Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11890 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1921,1.00,
REL-IS_FMC-0001921,STD-00158,IS 11946,FMCS-01383,,Kaltband AG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 11946 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1922,1.00,
REL-IS_FMC-0001922,STD-00165,IS 12029,FMCS-03018,,Ganpati Vanaspati Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12029 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1923,1.00,
REL-IS_FMC-0001923,STD-00165,IS 12029,FMCS-03019,,Mahalaxmi Solvent & Refinery Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12029 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1924,1.00,
REL-IS_FMC-0001924,STD-00165,IS 12029,FMCS-03035,,M/s Annapurna Vegetable Products Pvt.Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12029 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1925,1.00,
REL-IS_FMC-0001925,STD-00165,IS 12029,FMCS-01669,,Swastik Oil Industries Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12029 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1926,1.00,
REL-IS_FMC-0001926,STD-00166,IS 12045,FMCS-03097,,Kanthal AB,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12045 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1927,1.00,
REL-IS_FMC-0001927,STD-00407,IS 14625,FMCS-02860,,Putti Atti Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14625 : 2015,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1928,1.00,
REL-IS_FMC-0001928,STD-00426,IS 14756,FMCS-02156,,Kiam Metal Industries Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14756 : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1929,1.00,
REL-IS_FMC-0001929,STD-00167,IS 12067,FMCS-02477,,PT ENERGI UNGGUL PERSADA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12067 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1930,1.00,
REL-IS_FMC-0001930,STD-00167,IS 12067,FMCS-02478,,PT ENERGI UNGGUL PERSADA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12067 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1931,1.00,
REL-IS_FMC-0001931,STD-00169,IS 12069,FMCS-02163,,Palm-Oleo Sdn. Bhd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12069 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1932,1.00,
REL-IS_FMC-0001932,STD-00169,IS 12069,FMCS-01891,,Pt Permata Hijau Palm Oleo,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12069 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1933,1.00,
REL-IS_FMC-0001933,STD-00170,IS 12084,FMCS-01715,,BASF SE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12084 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1934,1.00,
REL-IS_FMC-0001934,STD-00177,IS 12145,FMCS-02380,,MYSCO Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12145 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1935,1.00,
REL-IS_FMC-0001935,STD-00177,IS 12145,FMCS-01245,,Taewoong Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12145 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1936,1.00,
REL-IS_FMC-0001936,STD-00178,IS 12146,FMCS-01246,,TAEWOONG COMPANY LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1937,1.00,
REL-IS_FMC-0001937,STD-00178,IS 12146,FMCS-01271,,"YOUNG CHANG TECH CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1938,1.00,
REL-IS_FMC-0001938,STD-00178,IS 12146,FMCS-01210,,SPECIAL FLANGES SPA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1939,1.00,
REL-IS_FMC-0001939,STD-00178,IS 12146,FMCS-01233,,Forge Monchieri S.p.A.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1940,1.00,
REL-IS_FMC-0001940,STD-00178,IS 12146,FMCS-01002,,FORGIATURA A.VIENNA S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1941,1.00,
REL-IS_FMC-0001941,STD-00178,IS 12146,FMCS-02381,,MYSCO Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1942,1.00,
REL-IS_FMC-0001942,STD-00178,IS 12146,FMCS-01447,,OFAR S.p.a,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1943,1.00,
REL-IS_FMC-0001943,STD-00178,IS 12146,FMCS-02878,,Acciaierie Bertoli Safau spa,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12146 : 1987,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1944,1.00,
REL-IS_FMC-0001944,STD-00190,IS 12254,FMCS-02320,,Annapurna Jutta Chappal Udyog Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12254 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1945,1.00,
REL-IS_FMC-0001945,STD-00199,IS 12406,FMCS-01848,,S. Kijchai Enterprise Public Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2003,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1946,1.00,
REL-IS_FMC-0001946,STD-00199,IS 12406,FMCS-01849,,S.P.B. Panel Industries Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2003,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1947,1.00,
REL-IS_FMC-0001947,STD-00199,IS 12406,FMCS-01693,,Vanachai Panel Industries Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1948,1.00,
REL-IS_FMC-0001948,STD-00199,IS 12406,FMCS-01734,,Robin Resources (Malaysia) SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1949,1.00,
REL-IS_FMC-0001949,STD-00199,IS 12406,FMCS-02950,,Daiken Southland Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1950,1.00,
REL-IS_FMC-0001950,STD-00199,IS 12406,FMCS-02724,,Daiken New Zealand Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1951,1.00,
REL-IS_FMC-0001951,STD-00199,IS 12406,FMCS-02720,,Dongwha Vietnam Joint Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1952,1.00,
REL-IS_FMC-0001952,STD-00199,IS 12406,FMCS-02721,,VRG Dongwha MDF Joint Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1953,1.00,
REL-IS_FMC-0001953,STD-00199,IS 12406,FMCS-02722,,Thanh Thanh Dat MDF Joint Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1954,1.00,
REL-IS_FMC-0001954,STD-00199,IS 12406,FMCS-02740,,Kim Tin MDF Dong Phu Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1955,1.00,
REL-IS_FMC-0001955,STD-00199,IS 12406,FMCS-02743,,MDF VRG Quang Tri Wood Joint Stock Company,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1956,1.00,
REL-IS_FMC-0001956,STD-00199,IS 12406,FMCS-02836,,PT. Sumatera Prima Fibreboard,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1957,1.00,
REL-IS_FMC-0001957,STD-00199,IS 12406,FMCS-02622,,"Panel Plus MDF Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12406 : 2021,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1958,1.00,
REL-IS_FMC-0001958,STD-00202,IS 12444,FMCS-02767,,"SUMITOMO ELECTRIC CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1959,1.00,
REL-IS_FMC-0001959,STD-00202,IS 12444,FMCS-03132,,Alhamra Metals FZE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1960,1.00,
REL-IS_FMC-0001960,STD-00202,IS 12444,FMCS-01757,,Mitsubishi Materials Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1961,1.00,
REL-IS_FMC-0001961,STD-00726,IS 17043 (Part 2),FMCS-01712,,CALCADOS BEIRA RIO S.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1962,1.00,
REL-IS_FMC-0001962,STD-00726,IS 17043 (Part 2),FMCS-01686,,Manufacture De Souliers Louis Vuitton S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1963,1.00,
REL-IS_FMC-0001963,STD-00202,IS 12444,FMCS-01426,,Union Copper Rod L.L.C,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1964,1.00,
REL-IS_FMC-0001964,STD-00202,IS 12444,FMCS-01536,,DUCAB METALS LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1965,1.00,
REL-IS_FMC-0001965,STD-00202,IS 12444,FMCS-01603,,FUJAIRAH GOLD FZC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1966,1.00,
REL-IS_FMC-0001966,STD-00202,IS 12444,FMCS-02223,,Luvata Malaysia Sdn Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1967,1.00,
REL-IS_FMC-0001967,STD-00202,IS 12444,FMCS-01410,,Metrod (Malaysia) Sdn Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12444 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1968,1.00,
REL-IS_FMC-0001968,STD-00207,IS 12540,FMCS-01378,,Formosa Plastic Corporation Mailiao Plant,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12540 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1969,1.00,
REL-IS_FMC-0001969,STD-00207,IS 12540,FMCS-01298,,LLC Saratovorgsintez,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12540 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1970,1.00,
REL-IS_FMC-0001970,STD-00207,IS 12540,FMCS-01565,,"China Petrochemical Development Corporation, Ltd. (Dashe Factory)",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12540 : 2023,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1971,1.00,
REL-IS_FMC-0001971,STD-00211,IS 12591,FMCS-01340,,Nippon Steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12591 : 2006,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1972,1.00,
REL-IS_FMC-0001972,STD-00726,IS 17043 (Part 2),FMCS-02339,,LEO SHOES S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1973,1.00,
REL-IS_FMC-0001973,STD-00211,IS 12591,FMCS-01369,,Thyssenkrupp Rasselstein GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12591 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1974,1.00,
REL-IS_FMC-0001974,STD-00211,IS 12591,FMCS-01150,,Nippon Steel Corpoation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12591 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1975,1.00,
REL-IS_FMC-0001975,STD-00215,IS 12615,FMCS-00553,,MGM Motori Electtrici S.P.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1976,1.00,
REL-IS_FMC-0001976,STD-00215,IS 12615,FMCS-00548,,ABB Oy,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1977,1.00,
REL-IS_FMC-0001977,STD-00215,IS 12615,FMCS-00576,,"Minchuen Electrical Machinery Co, Ltd",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1978,1.00,
REL-IS_FMC-0001978,STD-00215,IS 12615,FMCS-00611,,Nord Motoriduttori S.R.L.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1979,1.00,
REL-IS_FMC-0001979,STD-00215,IS 12615,FMCS-00631,,"Innomotics s.r.o, Elektromotory Frenstat Branch",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1980,1.00,
REL-IS_FMC-0001980,STD-00726,IS 17043 (Part 2),FMCS-02291,,GRUPPO 17 S.R.L,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1981,1.00,
REL-IS_FMC-0001981,STD-00726,IS 17043 (Part 2),FMCS-02365,,Pontus Footwear Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17043 (Part 2) : 2024,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1982,1.00,
REL-IS_FMC-0001982,STD-00229,IS 12795,FMCS-01101,,"Moeve Chemicals, S.A.U.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12795 : 1989,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1983,1.00,
REL-IS_FMC-0001983,STD-00215,IS 12615,FMCS-00627,,"SEW- MOTORS (SUZHOU) CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1984,1.00,
REL-IS_FMC-0001984,STD-00215,IS 12615,FMCS-00644,,"Innomotics s.r.o, Elektromotory Mohelnice Branch",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1985,1.00,
REL-IS_FMC-0001985,STD-00215,IS 12615,FMCS-00645,,Innomotics GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1986,1.00,
REL-IS_FMC-0001986,STD-00215,IS 12615,FMCS-00683,,SEW-USOCOME SAS,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1987,1.00,
REL-IS_FMC-0001987,STD-00215,IS 12615,FMCS-00688,,Wolong Electric Group Company Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1988,1.00,
REL-IS_FMC-0001988,STD-00215,IS 12615,FMCS-00770,,"Sumitomo Heavy Industries (Vietnam) Co., Ltd",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1989,1.00,
REL-IS_FMC-0001989,STD-00215,IS 12615,FMCS-00515,,SEW -EURODRIVE Gmbh & Co KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1990,1.00,
REL-IS_FMC-0001990,STD-00229,IS 12795,FMCS-00923,,LABIX COMPANY LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12795 : 2020,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1991,1.00,
REL-IS_FMC-0001991,STD-00215,IS 12615,FMCS-00507,,"Jiangsu Dazhong Electric Motor Co., Ltd",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1992,1.00,
REL-IS_FMC-0001992,STD-00215,IS 12615,FMCS-00490,,Bonfiglioli Vietnam Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1993,1.00,
REL-IS_FMC-0001993,STD-00215,IS 12615,FMCS-00485,,"Regal Beloit (Wuxi) Co., Ltd",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1994,1.00,
REL-IS_FMC-0001994,STD-00215,IS 12615,FMCS-00427,,Hengshui Electric Motors Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1995,1.00,
REL-IS_FMC-0001995,STD-00215,IS 12615,FMCS-01435,,MITSUBISHI ELECTRIC CORPORATION,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 12615 : 2018,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,1996,1.00,
