conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-00153,DC-0033,is_number,is 9573 (part 2):2017,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,28,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=9573,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,28,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00154,DC-0033,is_number,is 15392:2003,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,29,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15392,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,29,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00155,DC-0033,is_number,is 17875:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,30,stainless steel seamless pipes and tubes for general service,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,30,stainless steel seamless pipes and tubes,0.8333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00156,DC-0033,is_number,is 17875:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,30,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17875,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,30,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00157,DC-0033,is_number,is 17876:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,31,stainless steel welded pipes and tubes for general service,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,31,stainless steel welded pipes and tubes,0.8333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00158,DC-0033,is_number,is 17876:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,31,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17876,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,31,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00159,DC-0033,is_number,is 2083:2024,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,32,flashlight - specification,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,32,flashlight: specification,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00160,DC-0033,is_number,is 2083:2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,32,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=2083,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,32,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00161,DC-0033,is_number,is 302 (part 1):2024,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,33,safety of household and similar electrical appliances - general requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,33,"safety of household, commercial and similar electrical appliances: general requirements (aligned with iec 60335-1:2020)",0.5,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00162,DC-0033,is_number,is 302 (part 1):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,33,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=302,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,33,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00163,DC-0033,is_number,is 15844 (part 1):2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,34,sports footwear - general purpose,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,34,sports footwear for general purpose,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00164,DC-0033,is_number,is 15844 (part 1):2023,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,34,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,34,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00165,DC-0033,is_number,is 15844 (part 2):2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,35,sports footwear - performance sports footwear,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,35,sports footwear for performance sports footwear,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00166,DC-0033,is_number,is 15844 (part 2):2023,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,35,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,35,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00167,DC-0033,is_number,is 15844 (part 3):2024,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,36,sports footwear - professional sports footwear,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,36,sports footwear for professional sports footwear,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00168,DC-0033,is_number,is 15844 (part 3):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,36,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15844,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,36,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00169,DC-0033,is_number,is 17012:2018,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,37,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17012,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,37,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00170,DC-0033,is_number,is 17037:2018,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,38,anti riot shoes,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,38,antiriot shoes,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00171,DC-0033,is_number,is 17037:2018,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,38,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17037,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,38,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00172,DC-0033,is_number,is 17043 (part 1):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,39,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,39,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00173,DC-0033,is_number,is 17043 (part 2):2024,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,40,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17043,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,40,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00174,DC-0033,is_number,is 15298 (part 2):2016,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,41,personal protective equipment - safety footwear,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,41,personal protective equipment: safety footwear,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00175,DC-0033,is_number,is 15298 (part 2):2016,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,41,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=15298,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,41,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,0.15,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00176,DC-0037,is_number,is 17631:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,2,work chairs - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,2,work chairs,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00177,DC-0037,is_number,is 17631:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,2,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17631,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,2,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00178,DC-0037,is_number,is 17632:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,3,general purpose chairs and stools - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,3,general purpose chairs and stools,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00179,DC-0037,is_number,is 17632:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,3,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17632,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,3,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00180,DC-0037,is_number,is 17633:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,4,tables and desks - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,4,tables and desks,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00181,DC-0037,is_number,is 17633:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,4,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17633,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,4,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00182,DC-0037,is_number,is 17634:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,5,storage units - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,5,storage units,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00183,DC-0037,is_number,is 17634:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,5,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17634,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,5,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00184,DC-0037,is_number,is 17635:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,6,beds - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,6,beds,0.5,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00185,DC-0037,is_number,is 17635:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,6,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17635,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,6,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00186,DC-0037,is_number,is 17636:2022,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,7,bunk beds - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,7,bunk beds,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00187,DC-0037,is_number,is 17636:2022,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,7,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17636,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,7,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00188,DC-0037,is_number,is 2347:2023,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,8,domestic pressure cooker - specification,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,domestic pressure cooker,0.75,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00189,DC-0037,is_number,is 2347:2023,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,8,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=2347,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,8,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00190,DC-0037,is_number,is 12600:1989,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,10,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=12600,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,10,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00191,DC-0037,is_number,is 1489 (part 1):2015,product,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,11,portland pozzolana cement - fly ash based,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,11,portland pozzolana cement — fly ash based,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-00192,DC-0037,is_number,is 1489 (part 1):2015,source_url,BIS_Laboratory_Scopes.xlsx,BIS_Laboratory_Scopes,11,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=1489,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,11,https://www.bis.gov.in/product-certification/product-certification-process/,0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
